"Date/Time (PST)","Battery Voltage  (v) ","Temperature  (deg F) ","Relative Humidity  (%) ","Precipitation  ("") ","Total Snow Depth  ("") ","Wind Direction  (deg.) ","Wind Speed Average  (mph) ","Wind Speed Minimum  (mph) ","Wind Speed Maximum  (mph) ","Barometric Pressure  (mb) ","Equipment Temperature  (deg F) ","Solar Radiation  (W/m2) ","24 Hour Snow  ("") ","Intermittent/Shot Snow  ("") ","Net Solar  (mJ/m2) ","Soil Moisture A  (VWC) ","Soil Moisture B  (VWC) ","Soil Moisture C  (VWC) ","Soil Temperature A  (deg F) ","Soil Temperature B  (deg F) ","Soil Temperature C  (deg F) "
"2022-05-31 18:00:00",13.29,49.31,61.57,0,91.8,,,,,1019,,,-6.761,,,,,,,,
"2022-05-31 17:00:00",13.23,49.94,57.4,0,91.7,,,,,1019,,,2.644,,,,,,,,
"2022-05-31 16:00:00",13.22,51.65,52.16,0,91.9,,,,,1020,,,6.843,,,,,,,,
"2022-05-31 15:00:00",13.19,51.07,53.4,0,92.1,,,,,1020,,,4.511,,,,,,,,
"2022-05-31 14:00:00",13.19,50.89,56.95,0,92.2,,,,,1020,,,6.51,,,,,,,,
"2022-05-31 13:00:00",13.22,49.84,61.69,0,93.3,,,,,1020,,,0.112,,,,,,,,
"2022-05-31 12:00:00",13.31,49.29,63.14,0,93.5,,,,,1020,,,-9.49,,,,,,,,
"2022-05-31 11:00:00",13.37,45.59,72.28,0,93.8,,,,,1020,,,-18.96,,,,,,,,
"2022-05-31 10:00:00",13.39,43.8,76.98,0,94.3,,,,,1020,,,-22.29,,,,,,,,
"2022-05-31 09:00:00",13.42,41.53,84.8,0,94.6,,,,,1020,,,-27.8,,,,,,,,
"2022-05-31 08:00:00",13.45,41.04,86.4,0,94.5,,,,,1019,,,-30,,,,,,,,
"2022-05-31 07:00:00",13.46,41.24,85.7,0,94.6,,,,,1019,,,-31.43,,,,,,,,
"2022-05-31 06:00:00",13.47,41.13,84.8,0,94.9,,,,,1019,,,-36.33,,,,,,,,
"2022-05-31 05:00:00",13.46,40.65,84.6,0,94.5,,,,,1019,,,-38.77,,,,,,,,
"2022-05-31 04:00:00",13.45,40.71,83,0,94.6,,,,,1019,,,-46.01,,,,,,,,
"2022-05-31 03:00:00",13.45,39.67,87,0,94.9,,,,,1019,,,-48.14,,,,,,,,
"2022-05-31 02:00:00",13.47,39.28,84.5,0,94.7,,,,,1019,,,-49.97,,,,,,,,
"2022-05-31 01:00:00",13.48,39.22,81.2,0,94.6,,,,,1019,,,-54.07,,,,,,,,
"2022-05-31 00:00:00",13.48,39.11,84.9,0,94.6,,,,,1019,,,-55.88,,,,,,,,
"2022-05-30 23:00:00",13.52,38.66,86.1,0.01,95.1,,,,,1019,,,-64.25,,,,,,,,
"2022-05-30 22:00:00",13.52,34.95,91.3,0,95.3,,,,,1019,,,-68.92,,,,,,,,
"2022-05-30 21:00:00",13.5,35.25,90.8,0,95.2,,,,,1019,,,-66.05,,,,,,,,
"2022-05-30 20:00:00",13.47,36.5,86.4,0,95.3,,,,,1018,,,-55.48,,,,,,,,
"2022-05-30 19:00:00",13.45,37.67,83.1,0,95.2,,,,,1018,,,-50.74,,,,,,,,
"2022-05-30 18:00:00",13.43,38.76,76.36,0,95.2,,,,,1018,,,-46.3,,,,,,,,
"2022-05-30 17:00:00",13.39,38.79,75.11,0,95.6,,,,,1018,,,-38.36,,,,,,,,
"2022-05-30 16:00:00",13.36,38.74,72.75,0,95.6,,,,,1018,,,-32.03,,,,,,,,
"2022-05-30 15:00:00",13.36,41.51,63.13,0,95.3,,,,,1017,,,-33.09,,,,,,,,
"2022-05-30 14:00:00",13.38,39.48,66.43,0,95.5,,,,,1017,,,-35.99,,,,,,,,
"2022-05-30 13:00:00",13.43,40.3,64.6,0,95.5,,,,,1017,,,-46.53,,,,,,,,
"2022-05-30 12:00:00",13.5,39.36,66.7,0,96.2,,,,,1017,,,-61.54,,,,,,,,
"2022-05-30 11:00:00",13.54,37,75.94,0,96.6,,,,,1016,,,-74.19,,,,,,,,
"2022-05-30 10:00:00",13.57,36.24,77.15,0,96.5,,,,,1016,,,-85.4,,,,,,,,
"2022-05-30 09:00:00",13.6,35.22,80.2,0,96.4,,,,,1016,,,-97.8,,,,,,,,
"2022-05-30 08:00:00",13.59,35.31,74.81,0,96.1,,,,,1016,,,-107.7,,,,,,,,
"2022-05-30 07:00:00",13.66,29.82,78.11,0,96.4,,,,,1015,,,-115.4,,,,,,,,
"2022-05-30 06:00:00",13.67,27.29,88,0,96.6,,,,,1015,,,-116.4,,,,,,,,
"2022-05-30 05:00:00",13.66,26.28,89.2,0,96.7,,,,,1015,,,-115.3,,,,,,,,
"2022-05-30 04:00:00",13.63,26.7,90.3,0,96.8,,,,,1015,,,-117.1,,,,,,,,
"2022-05-30 03:00:00",13.61,27.28,91.7,0,96.9,,,,,1015,,,-113.9,,,,,,,,
"2022-05-30 02:00:00",13.58,28.49,90.3,0,96.7,,,,,1015,,,-113.2,,,,,,,,
"2022-05-30 01:00:00",13.54,28.87,88.9,0,96.8,,,,,1014,,,-110,,,,,,,,
"2022-05-30 00:00:00",13.53,29.34,89.9,0,96.9,,,,,1015,,,-108.9,,,,,,,,
"2022-05-29 23:00:00",13.53,31.23,79.98,0,96.9,,,,,1015,,,-108.4,,,,,,,,
"2022-05-29 22:00:00",13.52,31.1,83.5,0,96.9,,,,,1015,,,-109.4,,,,,,,,
"2022-05-29 21:00:00",13.5,31.15,80.7,0,97.1,,,,,1014,,,-107.9,,,,,,,,
"2022-05-29 20:00:00",13.48,30.49,88.1,0.01,96.9,,,,,1014,,,-107,,,,,,,,
"2022-05-29 19:00:00",13.46,31.09,91.5,0.04,96.8,,,,,1014,,,-102.6,,,,,,,,
"2022-05-29 18:00:00",13.44,31.75,92.2,0.02,96.2,,,,,1013,,,-97.7,,,,,,,,
"2022-05-29 17:00:00",13.41,32.58,88.9,0.03,95.9,,,,,1013,,,-87.7,,,,,,,,
"2022-05-29 16:00:00",13.38,33.27,85.6,0.01,95.5,,,,,1013,,,-80.4,,,,,,,,
"2022-05-29 15:00:00",13.36,34.6,83.4,0.02,95.8,,,,,1013,,,-77.51,,,,,,,,
"2022-05-29 14:00:00",13.36,34.41,85.4,0.01,96.4,,,,,1012,,,-72.94,,,,,,,,
"2022-05-29 13:00:00",13.37,35.31,82.8,0,96.3,,,,,1012,,,-82,,,,,,,,
"2022-05-29 12:00:00",13.42,34.65,84.7,0,96.8,,,,,1012,,,-94.5,,,,,,,,
"2022-05-29 11:00:00",13.46,33.71,83.2,0.01,96.9,,,,,1011,,,-104.5,,,,,,,,
"2022-05-29 10:00:00",13.47,32.49,91,0.03,97.1,,,,,1010,,,-105.6,,,,,,,,
"2022-05-29 09:00:00",13.47,32.01,94.3,0.03,96.2,,,,,1009,,,-107.6,,,,,,,,
"2022-05-29 08:00:00",13.46,30.44,95.9,0.05,97.4,,,,,1009,,,-108.2,,,,,,,,
"2022-05-29 07:00:00",13.46,31.01,95.4,0.05,96,,,,,1009,,,-107.2,,,,,,,,
"2022-05-29 06:00:00",13.42,31.71,95.1,0.06,96,,,,,1008,,,-102.6,,,,,,,,
"2022-05-29 05:00:00",13.37,32.57,92.2,0.03,96.2,,,,,1007,,,-99.8,,,,,,,,
"2022-05-29 04:00:00",13.35,34.56,88.9,0.03,96.3,,,,,1007,,,-97.6,,,,,,,,
"2022-05-29 03:00:00",13.34,35.03,88,0,96.3,,,,,1007,,,-94.9,,,,,,,,
"2022-05-29 02:00:00",13.34,34.77,92.4,0,96.4,,,,,1007,,,-95.9,,,,,,,,
"2022-05-29 01:00:00",13.35,33.85,95,0,96.4,,,,,1007,,,-96.6,,,,,,,,
"2022-05-29 00:00:00",13.35,33.92,92.2,0,96.3,,,,,1006,,,-95.7,,,,,,,,
"2022-05-28 23:00:00",13.35,33.34,94.9,0,96.3,,,,,1006,,,-95.1,,,,,,,,
"2022-05-28 22:00:00",13.34,33.52,93.4,0,96.3,,,,,1005,,,-92.1,,,,,,,,
"2022-05-28 21:00:00",13.32,35.29,88.5,0,96.3,,,,,1005,,,-82.1,,,,,,,,
"2022-05-28 20:00:00",13.32,36.67,95.2,0.05,96.3,,,,,1005,,,-74.28,,,,,,,,
"2022-05-28 19:00:00",13.29,38.35,91.4,0.1,95.7,,,,,1005,,,-71.63,,,,,,,,
"2022-05-28 18:00:00",13.29,39.85,90.3,0,96.1,,,,,1005,,,-70.72,,,,,,,,
"2022-05-28 17:00:00",13.3,39.93,87.5,0.03,95.8,,,,,1005,,,-74.86,,,,,,,,
"2022-05-28 16:00:00",13.3,36.61,93.5,0.14,96.1,,,,,1006,,,-75.84,,,,,,,,
"2022-05-28 15:00:00",13.28,38.17,94.4,0.13,96.3,,,,,1006,,,-73.06,,,,,,,,
"2022-05-28 14:00:00",13.26,39.3,92,0.13,96.2,,,,,1007,,,-65.82,,,,,,,,
"2022-05-28 13:00:00",13.27,40.93,82.3,0,96.7,,,,,1007,,,-70.06,,,,,,,,
"2022-05-28 12:00:00",13.29,40.36,80.7,0,96,,,,,1007,,,-79.32,,,,,,,,
"2022-05-28 11:00:00",13.31,38.48,86.5,0.01,96.6,,,,,1008,,,-85.9,,,,,,,,
"2022-05-28 10:00:00",13.32,36.68,90.9,0.03,96.7,,,,,1008,,,-86.6,,,,,,,,
"2022-05-28 09:00:00",13.32,36.5,87,0.02,96.8,,,,,1009,,,-89.4,,,,,,,,
"2022-05-28 08:00:00",13.32,36.1,77.46,0,96.8,,,,,1009,,,-87,,,,,,,,
"2022-05-28 07:00:00",13.34,36.27,69.06,0,96.8,,,,,1009,,,-93.7,,,,,,,,
"2022-05-28 06:00:00",13.36,35.76,74.2,0,96.9,,,,,1009,,,-93.8,,,,,,,,
"2022-05-28 05:00:00",13.37,34.97,77.88,0,96.9,,,,,1010,,,-98,,,,,,,,
"2022-05-28 04:00:00",13.39,35.14,74.83,0,96.8,,,,,1011,,,-100.1,,,,,,,,
"2022-05-28 03:00:00",13.43,35.15,71.81,0,96.9,,,,,1011,,,-100.8,,,,,,,,
"2022-05-28 02:00:00",13.44,35.15,75.69,0,96.9,,,,,1011,,,-101.4,,,,,,,,
"2022-05-28 01:00:00",13.4,35.07,80.8,0,96.8,,,,,1012,,,-98.8,,,,,,,,
"2022-05-28 00:00:00",13.37,35.2,86.4,0,96.8,,,,,1012,,,-98.4,,,,,,,,
"2022-05-27 23:00:00",13.39,35.21,85.8,0,96.9,,,,,1013,,,-101.8,,,,,,,,
"2022-05-27 22:00:00",13.4,35.15,79.89,0,96.9,,,,,1013,,,-101,,,,,,,,
"2022-05-27 21:00:00",13.37,34.97,85.1,0.03,97,,,,,1013,,,-92.7,,,,,,,,
"2022-05-27 20:00:00",13.34,35.9,85.1,0,96.5,,,,,1013,,,-82.3,,,,,,,,
"2022-05-27 19:00:00",13.32,36.99,75.86,0,95.8,,,,,1013,,,-73.18,,,,,,,,
"2022-05-27 18:00:00",13.31,37.99,77.49,0,96.5,,,,,1013,,,-68.07,,,,,,,,
"2022-05-27 17:00:00",13.3,38.56,76.27,0,97,,,,,1013,,,-66.09,,,,,,,,
"2022-05-27 16:00:00",13.32,39,70.09,0,96.6,,,,,1014,,,-65.56,,,,,,,,
"2022-05-27 15:00:00",13.35,37.42,81.5,0,97,,,,,1014,,,-71.51,,,,,,,,
"2022-05-27 14:00:00",13.35,37.43,81.8,0,96.9,,,,,1014,,,-69.41,,,,,,,,
"2022-05-27 13:00:00",13.35,37.85,83.8,0,97.3,,,,,1014,,,-65.7,,,,,,,,
"2022-05-27 12:00:00",13.35,38.13,89.7,0,97.2,,,,,1014,,,-61.68,,,,,,,,
"2022-05-27 11:00:00",13.35,39.98,87.6,0.01,97.4,,,,,1014,,,-63.71,,,,,,,,
"2022-05-27 10:00:00",13.36,39.03,88.6,0.01,97.6,,,,,1013,,,-66.81,,,,,,,,
"2022-05-27 09:00:00",13.37,39.58,91.2,0.03,97.7,,,,,1013,,,-71.98,,,,,,,,
"2022-05-27 08:00:00",13.37,38.63,92.2,0.05,98,,,,,1013,,,-68.41,,,,,,,,
"2022-05-27 07:00:00",13.36,39.5,93.9,0.07,97.5,,,,,1013,,,-63.64,,,,,,,,
"2022-05-27 06:00:00",13.35,40.45,93.6,0.02,97.9,,,,,1013,,,-64.37,,,,,,,,
"2022-05-27 05:00:00",13.34,41.18,92,0,98,,,,,1013,,,-58.47,,,,,,,,
"2022-05-27 04:00:00",13.33,42.06,90.1,0,98.2,,,,,1013,,,-56.03,,,,,,,,
"2022-05-27 03:00:00",13.32,42.89,89.4,0,98.2,,,,,1013,,,-55.82,,,,,,,,
"2022-05-27 02:00:00",13.32,43.33,88.9,0,98,,,,,1013,,,-58.02,,,,,,,,
"2022-05-27 01:00:00",13.33,43.59,87.1,0,98.4,,,,,1013,,,-59.42,,,,,,,,
"2022-05-27 00:00:00",13.33,43.57,87,0,98.2,,,,,1013,,,-59.79,,,,,,,,
"2022-05-26 23:00:00",13.34,43.34,87.4,0,98.3,,,,,1014,,,-60.86,,,,,,,,
"2022-05-26 22:00:00",13.35,43.79,85.8,0,98.6,,,,,1014,,,-63.89,,,,,,,,
"2022-05-26 21:00:00",13.34,43.82,87.6,0.01,98.3,,,,,1013,,,-65.07,,,,,,,,
"2022-05-26 20:00:00",13.33,43.9,86.2,0,99,,,,,1013,,,-64.76,,,,,,,,
"2022-05-26 19:00:00",13.31,43.45,86.8,0.05,99.3,,,,,1014,,,-57.92,,,,,,,,
"2022-05-26 18:00:00",13.27,46.7,72.74,0.02,99.1,,,,,1014,,,-41.79,,,,,,,,
"2022-05-26 17:00:00",13.22,48.1,68.07,0,99.2,,,,,1014,,,-29.95,,,,,,,,
"2022-05-26 16:00:00",13.2,53.51,53.91,0,99.1,,,,,1014,,,-21.18,,,,,,,,
"2022-05-26 15:00:00",13.17,53.16,55.69,0,98.8,,,,,1014,,,-21.45,,,,,,,,
"2022-05-26 14:00:00",13.19,55.32,46.99,0,99.2,,,,,1014,,,-23.72,,,,,,,,
"2022-05-26 13:00:00",13.22,52.81,52.08,0,99.9,,,,,1015,,,-29.75,,,,,,,,
"2022-05-26 12:00:00",13.24,50,54.73,0,100.1,,,,,1015,,,-29.21,,,,,,,,
"2022-05-26 11:00:00",13.23,52.27,50.82,0,100.1,,,,,1015,,,-26.11,,,,,,,,
"2022-05-26 10:00:00",13.25,53.45,47.12,0,100.2,,,,,1015,,,-31.15,,,,,,,,
"2022-05-26 09:00:00",13.3,53.37,43.81,0,100.4,,,,,1015,,,-42.79,,,,,,,,
"2022-05-26 08:00:00",13.38,46.76,62.85,0,100.5,,,,,1015,,,-53.36,,,,,,,,
"2022-05-26 07:00:00",13.43,43.97,71.21,0,101.1,,,,,1015,,,-58.76,,,,,,,,
"2022-05-26 06:00:00",13.41,43.15,66.94,0,101.1,,,,,1015,,,-52.99,,,,,,,,
"2022-05-26 05:00:00",13.4,45.81,58.04,0,101,,,,,1015,,,-48.49,,,,,,,,
"2022-05-26 04:00:00",13.4,47.68,51.41,0,101,,,,,1015,,,-46.46,,,,,,,,
"2022-05-26 03:00:00",13.4,48.35,58.69,0,100.8,,,,,1015,,,-42.76,,,,,,,,
"2022-05-26 02:00:00",13.4,48.16,60.38,0,101.3,,,,,1015,,,-45.36,,,,,,,,
"2022-05-26 01:00:00",13.4,48.77,56.92,0,100.8,,,,,1016,,,-48.43,,,,,,,,
"2022-05-26 00:00:00",13.4,48.47,57.71,0,101.3,,,,,1016,,,-43.63,,,,,,,,
"2022-05-25 23:00:00",13.4,48.5,56.73,0,101.1,,,,,1016,,,-44.23,,,,,,,,
"2022-05-25 22:00:00",13.39,47.83,60.03,0,101.4,,,,,1016,,,-43.96,,,,,,,,
"2022-05-25 21:00:00",13.38,46.99,65.35,0,101.6,,,,,1016,,,-43.86,,,,,,,,
"2022-05-25 20:00:00",13.36,47.91,67.24,0,101.3,,,,,1016,,,-40.43,,,,,,,,
"2022-05-25 19:00:00",13.32,48.12,72.84,0,102.1,,,,,1017,,,-35.39,,,,,,,,
"2022-05-25 18:00:00",13.29,49.58,70.81,0,102,,,,,1017,,,-31.13,,,,,,,,
"2022-05-25 17:00:00",13.26,49.18,75.41,0,101.9,,,,,1017,,,-29.75,,,,,,,,
"2022-05-25 16:00:00",13.23,49.59,73.25,0,102.1,,,,,1017,,,-27.35,,,,,,,,
"2022-05-25 15:00:00",13.22,49.52,72.44,0,102.2,,,,,1018,,,-30.15,,,,,,,,
"2022-05-25 14:00:00",13.2,47.68,77.16,0,102.9,,,,,1018,,,-30.75,,,,,,,,
"2022-05-25 13:00:00",13.2,47.56,76.02,0,102.9,,,,,1018,,,-33.88,,,,,,,,
"2022-05-25 12:00:00",13.22,47.42,74.62,0,103.3,,,,,1017,,,-41.21,,,,,,,,
"2022-05-25 11:00:00",13.24,46.1,79.9,0.01,102.9,,,,,1017,,,-44.63,,,,,,,,
"2022-05-25 10:00:00",13.25,44.93,87.1,0.01,103.3,,,,,1017,,,-49.99,,,,,,,,
"2022-05-25 09:00:00",13.29,43.7,91.3,0.02,103.5,,,,,1017,,,-55.12,,,,,,,,
"2022-05-25 08:00:00",13.31,42.58,93.6,0.01,103.6,,,,,1016,,,-56.86,,,,,,,,
"2022-05-25 07:00:00",13.32,43.4,92.6,0,103.8,,,,,1016,,,-61.82,,,,,,,,
"2022-05-25 06:00:00",13.34,42.36,88.6,0,103.7,,,,,1016,,,-63.93,,,,,,,,
"2022-05-25 05:00:00",13.35,42.29,84.5,0,104.3,,,,,1016,,,-68.1,,,,,,,,
"2022-05-25 04:00:00",13.35,42.46,83.1,0,104.6,,,,,1016,,,-63.3,,,,,,,,
"2022-05-25 03:00:00",13.34,42.85,87.8,0,103.7,,,,,1016,,,-60.99,,,,,,,,
"2022-05-25 02:00:00",13.35,42.99,96.2,0.01,103.6,,,,,1016,,,-66.16,,,,,,,,
"2022-05-25 01:00:00",13.36,43.45,94.5,0,104.7,,,,,1016,,,-70.92,,,,,,,,
"2022-05-25 00:00:00",13.37,42.97,94.2,0,104.8,,,,,1016,,,-77.96,,,,,,,,
"2022-05-24 23:00:00",13.4,42.69,95.7,0.01,104.5,,,,,1017,,,-88.6,,,,,,,,
"2022-05-24 22:00:00",13.41,42.27,92.5,0,104.9,,,,,1017,,,-97.3,,,,,,,,
"2022-05-24 21:00:00",13.41,41.65,93,0.01,105.3,,,,,1017,,,-103.4,,,,,,,,
"2022-05-24 20:00:00",13.4,41.51,89.5,0.01,105.3,,,,,1017,,,-105.6,,,,,,,,
"2022-05-24 19:00:00",13.36,42.19,77.94,0.01,105.2,,,,,1017,,,-105.1,,,,,,,,
"2022-05-24 18:00:00",13.32,43.64,87.1,0.05,105.5,,,,,1017,,,-100.8,,,,,,,,
"2022-05-24 17:00:00",13.27,45.7,72.65,0,105.7,,,,,1017,,,-89.1,,,,,,,,
"2022-05-24 16:00:00",13.21,47.98,55.33,0,105.5,,,,,1018,,,-74.37,,,,,,,,
"2022-05-24 15:00:00",13.15,49.31,35.65,0,105.5,,,,,1018,,,-58.37,,,,,,,,
"2022-05-24 14:00:00",13.12,50.62,29.03,0,105.5,,,,,1018,,,-54.41,,,,,,,,
"2022-05-24 13:00:00",13.12,50.89,28.16,0,105.6,,,,,1019,,,-58.37,,,,,,,,
"2022-05-24 12:00:00",13.16,50.11,29.44,0,105.7,,,,,1019,,,-76.47,,,,,,,,
"2022-05-24 11:00:00",13.22,48.32,30.7,0,106.2,,,,,1018,,,-93.6,,,,,,,,
"2022-05-24 10:00:00",13.24,46.16,44.26,0,106.4,,,,,1018,,,-99.3,,,,,,,,
"2022-05-24 09:00:00",13.26,45.8,34.72,0,106.4,,,,,1018,,,-105.7,,,,,,,,
"2022-05-24 08:00:00",13.29,43.69,34.22,0,106,,,,,1018,,,-113.1,,,,,,,,
"2022-05-24 07:00:00",13.34,39.41,38.52,0,106.2,,,,,1018,,,-118.4,,,,,,,,
"2022-05-24 06:00:00",13.35,34.9,37.76,0,106.8,,,,,1018,,,-119.6,,,,,,,,
"2022-05-24 05:00:00",13.34,35.21,37.3,0,106.7,,,,,1018,,,-119.3,,,,,,,,
"2022-05-24 04:00:00",13.34,35.37,39.69,0,106.8,,,,,1018,,,-117.3,,,,,,,,
"2022-05-24 03:00:00",13.34,35.34,43.91,0,106.9,,,,,1018,,,-116.9,,,,,,,,
"2022-05-24 02:00:00",13.34,34.93,52.47,0,106.8,,,,,1018,,,-116.6,,,,,,,,
"2022-05-24 01:00:00",13.34,34.63,57.94,0,106.9,,,,,1019,,,-118,,,,,,,,
"2022-05-24 00:00:00",13.32,34.66,59.78,0,107,,,,,1019,,,-117.4,,,,,,,,
"2022-05-23 23:00:00",13.3,35.62,64.77,0,106.9,,,,,1019,,,-115.2,,,,,,,,
"2022-05-23 22:00:00",13.28,41.44,47.65,0,106.6,,,,,1019,,,-112.1,,,,,,,,
"2022-05-23 21:00:00",13.28,41.07,50.79,0,106.9,,,,,1019,,,-107.1,,,,,,,,
"2022-05-23 20:00:00",13.26,42.04,46.43,0,106.8,,,,,1019,,,-98.2,,,,,,,,
"2022-05-23 19:00:00",13.26,41.93,64.4,0,106.7,,,,,1019,,,-90.3,,,,,,,,
"2022-05-23 18:00:00",13.25,42.64,62.57,0,107,,,,,1020,,,-73.89,,,,,,,,
"2022-05-23 17:00:00",13.2,43.64,65.63,0,107,,,,,1020,,,-54.62,,,,,,,,
"2022-05-23 16:00:00",13.14,46.74,64.64,0,106.3,,,,,1020,,,-38.41,,,,,,,,
"2022-05-23 15:00:00",13.13,46.29,65.12,0,107,,,,,1020,,,-38.28,,,,,,,,
"2022-05-23 14:00:00",13.15,47.73,59.08,0,107.5,,,,,1021,,,-38.88,,,,,,,,
"2022-05-23 13:00:00",13.18,45.94,57.4,0,108.1,,,,,1020,,,-40.54,,,,,,,,
"2022-05-23 12:00:00",13.23,46.34,59.93,0,108.4,,,,,1020,,,-52.61,,,,,,,,
"2022-05-23 11:00:00",13.25,45.53,62.22,0,108.6,,,,,1020,,,-55.86,,,,,,,,
"2022-05-23 10:00:00",13.25,45.23,62.15,0,108.8,,,,,1020,,,-59.26,,,,,,,,
"2022-05-23 09:00:00",13.25,45,58.5,0,108.8,,,,,1020,,,-61.12,,,,,,,,
"2022-05-23 08:00:00",13.28,43.91,59.83,0,108.9,,,,,1020,,,-69.59,,,,,,,,
"2022-05-23 07:00:00",13.29,39.57,63.56,0,108.9,,,,,1020,,,-71.29,,,,,,,,
"2022-05-23 06:00:00",13.31,41.56,60.39,0,109.2,,,,,1020,,,-72.59,,,,,,,,
"2022-05-23 05:00:00",13.33,41.06,62.51,0,109.5,,,,,1020,,,-71.29,,,,,,,,
"2022-05-23 04:00:00",13.33,40.5,54.02,0,109.6,,,,,1021,,,-68.43,,,,,,,,
"2022-05-23 03:00:00",13.33,40.6,62.9,0,109.3,,,,,1020,,,-62.96,,,,,,,,
"2022-05-23 02:00:00",13.34,40.97,68.07,0,109.5,,,,,1021,,,-64.26,,,,,,,,
"2022-05-23 01:00:00",13.35,40.39,74.11,0,109.5,,,,,1021,,,-64.24,,,,,,,,
"2022-05-23 00:00:00",13.36,39.69,78.09,0,109.6,,,,,1021,,,-62.61,,,,,,,,
"2022-05-22 23:00:00",13.36,39.86,78.29,0,109.6,,,,,1021,,,-57.84,,,,,,,,
"2022-05-22 22:00:00",13.36,39.91,78.02,0,109.6,,,,,1021,,,-53.5,,,,,,,,
"2022-05-22 21:00:00",13.35,40.53,75.75,0,109.6,,,,,1021,,,-48.23,,,,,,,,
"2022-05-22 20:00:00",13.34,43.6,68.89,0,109.5,,,,,1021,,,-34.06,,,,,,,,
"2022-05-22 19:00:00",13.33,46.74,56.59,0,109.5,,,,,1021,,,-30.16,,,,,,,,
"2022-05-22 18:00:00",13.31,46.9,51.24,0,109.7,,,,,1021,,,-21.93,,,,,,,,
"2022-05-22 17:00:00",13.29,48.94,45.2,0,109.5,,,,,1022,,,-18.32,,,,,,,,
"2022-05-22 16:00:00",13.28,47.86,48.38,0,109.7,,,,,1022,,,-14.65,,,,,,,,
"2022-05-22 15:00:00",13.28,48.38,47.1,0,109.5,,,,,1022,,,-13.75,,,,,,,,
"2022-05-22 14:00:00",13.26,49,46.85,0,109.7,,,,,1022,,,-16.38,,,,,,,,
"2022-05-22 13:00:00",13.32,47.65,51.71,0,110,,,,,1022,,,-22.65,,,,,,,,
"2022-05-22 12:00:00",13.36,46.86,52.23,0,110.2,,,,,1022,,,-30.45,,,,,,,,
"2022-05-22 11:00:00",13.42,44.96,55.74,0,110.3,,,,,1022,,,-38.59,,,,,,,,
"2022-05-22 10:00:00",13.46,41.74,65.09,0,110.4,,,,,1022,,,-49.96,,,,,,,,
