"Date/Time (PST)","Battery Voltage  (v) ","Temperature  (deg F) ","Relative Humidity  (%) ","Precipitation  ("") ","Total Snow Depth  ("") ","Wind Direction  (deg.) ","Wind Speed Average  (mph) ","Wind Speed Minimum  (mph) ","Wind Speed Maximum  (mph) ","Barometric Pressure  (mb) ","Equipment Temperature  (deg F) ","Solar Radiation  (W/m2) ","24 Hour Snow  ("") ","Intermittent/Shot Snow  ("") ","Net Solar  (mJ/m2) ","Soil Moisture A  (VWC) ","Soil Moisture B  (VWC) ","Soil Moisture C  (VWC) ","Soil Temperature A  (deg F) ","Soil Temperature B  (deg F) ","Soil Temperature C  (deg F) "
"2020-11-29 06:00:00",13.5,30.58,58.08,,,243.8,5.317,-0.009,12.81,,,,,,,,,,,,
"2020-11-29 05:00:00",13.5,30.58,49.19,,,228.2,5.914,0.732,11.74,,,,,,,,,,,,
"2020-11-29 04:00:00",13.5,29.47,49.57,,,246,4.816,0.749,9.7,,,,,,,,,,,,
"2020-11-29 03:00:00",13.5,30.39,46.67,,,235.7,5.314,2.368,9.18,,,,,,,,,,,,
"2020-11-29 02:00:00",13.5,28.8,65.75,,,237.5,4.35,1.831,6.413,,,,,,,,,,,,
"2020-11-29 01:00:00",13.5,28.31,72.9,,,245.1,4.24,1.635,7.401,,,,,,,,,,,,
"2020-11-29 00:00:00",13.49,27.2,82.7,,,256.3,4.444,1.84,6.617,,,,,,,,,,,,
"2020-11-28 23:00:00",13.47,26.84,85.9,,,232.6,3.306,1.397,7.103,,,,,,,,,,,,
"2020-11-28 22:00:00",13.45,27.57,87.8,,,236.2,2.655,-0.009,5.433,,,,,,,,,,,,
"2020-11-28 21:00:00",13.43,27.69,90.7,,,249.1,3.08,-0.034,7.247,,,,,,,,,,,,
"2020-11-28 20:00:00",13.43,27.63,88.8,,,257.3,1.051,-0.034,4.828,,,,,,,,,,,,
"2020-11-28 19:00:00",13.43,30.51,51.47,,,277.6,1.112,-0.034,6.481,,,,,,,,,,,,
"2020-11-28 18:00:00",13.43,31.06,55.25,,,309.6,4.695,-0.026,16.49,,,,,,,,,,,,
"2020-11-28 17:00:00",13.43,31.49,48.92,,,26.88,0.819,-0.051,6.395,,,,,,,,,,,,
"2020-11-28 16:00:00",13.43,31.06,85.1,,,80.1,2.651,-0.026,12.35,,,,,,,,,,,,
"2020-11-28 15:00:00",13.44,33.15,83.2,,,35.42,2.754,-0.026,7.409,,,,,,,,,,,,
"2020-11-28 14:00:00",13.48,36.16,73.41,,,58.57,2.519,-0.017,8.72,,,,,,,,,,,,
"2020-11-28 13:00:00",13.49,37.87,66.91,,,104,4.863,-0.026,13.36,,,,,,,,,,,,
"2020-11-28 12:00:00",13.5,36.71,70.35,,,284.2,14.86,-0.017,29.64,,,,,,,,,,,,
"2020-11-28 11:00:00",13.52,33.34,62.89,,,270.7,21.26,12.17,29.69,,,,,,,,,,,,
"2020-11-28 10:00:00",13.53,32.23,76.38,,,277.5,21.79,13.18,30.84,,,,,,,,,,,,
"2020-11-28 09:00:00",13.52,31.93,76.17,,,291.8,19.94,14.04,26.82,,,,,,,,,,,,
"2020-11-28 08:00:00",13.52,31.01,85.8,,,270.9,17.59,9.14,23.55,,,,,,,,,,,,
"2020-11-28 07:00:00",13.51,31.37,85.8,,,265,17.09,10.26,26.5,,,,,,,,,,,,
"2020-11-28 06:00:00",13.51,30.76,88.2,,,263.2,18.2,11.54,25.58,,,,,,,,,,,,
"2020-11-28 05:00:00",13.51,31.44,88,,,272.3,22.5,11.51,36.18,,,,,,,,,,,,
"2020-11-28 04:00:00",13.52,34.5,72.8,,,268.7,24.2,12.89,35.62,,,,,,,,,,,,
"2020-11-28 03:00:00",13.52,34.07,49.53,,,286.7,30.73,17.49,40.04,,,,,,,,,,,,
"2020-11-28 02:00:00",13.52,31.31,21.63,,,269.5,28.74,18.74,37.51,,,,,,,,,,,,
"2020-11-28 01:00:00",13.52,32.36,18.87,,,268,26.76,16.05,40.7,,,,,,,,,,,,
"2020-11-28 00:00:00",13.51,34.56,15.81,,,261.6,24.83,15.54,34.36,,,,,,,,,,,,
"2020-11-27 23:00:00",13.51,35.61,14.51,,,276,23.98,12.66,31.84,,,,,,,,,,,,
"2020-11-27 22:00:00",13.5,36.89,10.83,,,251.2,24.96,9.64,34.52,,,,,,,,,,,,
"2020-11-27 21:00:00",13.5,37.94,9.61,,,255.7,16.42,7.98,26.49,,,,,,,,,,,,
"2020-11-27 20:00:00",13.5,38.55,9.61,,,247.2,15.21,5.391,24.71,,,,,,,,,,,,
"2020-11-27 19:00:00",13.5,38.73,10.29,,,267.9,15.87,8.22,21.86,,,,,,,,,,,,
"2020-11-27 18:00:00",13.5,40.63,9.16,,,252.7,14.8,8.19,20.58,,,,,,,,,,,,
"2020-11-27 17:00:00",13.49,42.11,7.256,,,260.4,14.15,6.924,19.37,,,,,,,,,,,,
"2020-11-27 16:00:00",13.48,42.04,7.767,,,270.2,12.07,5.817,18.86,,,,,,,,,,,,
"2020-11-27 15:00:00",13.48,42.84,9.47,,,256.1,10.66,3.56,17.31,,,,,,,,,,,,
"2020-11-27 14:00:00",13.49,42.78,11.68,,,245.3,9.27,2.904,17.85,,,,,,,,,,,,
"2020-11-27 13:00:00",13.5,44.37,11,,,307.1,7.507,2.563,13.24,,,,,,,,,,,,
"2020-11-27 12:00:00",13.51,43.88,10.83,,,246.2,9.25,2.368,14.47,,,,,,,,,,,,
"2020-11-27 11:00:00",13.51,43.33,10.76,,,259,9.63,-0.009,15.92,,,,,,,,,,,,
"2020-11-27 10:00:00",13.51,42.66,11.92,,,256.9,7.64,-0.034,20.42,,,,,,,,,,,,
"2020-11-27 09:00:00",13.5,40.02,13.9,,,19.62,1.885,-0.034,8.99,,,,,,,,,,,,
"2020-11-27 08:00:00",13.5,39.1,12.33,,,44.93,5.187,-0.009,16.56,,,,,,,,,,,,
"2020-11-27 07:00:00",13.5,41.31,12.4,,,288.6,10.34,2.419,18.92,,,,,,,,,,,,
"2020-11-27 06:00:00",13.5,40.14,11.72,,,254.5,10.6,1.797,22.54,,,,,,,,,,,,
"2020-11-27 05:00:00",13.5,40.51,16.11,,,268.1,13.36,4.062,21.61,,,,,,,,,,,,
"2020-11-27 04:00:00",13.5,38.92,13.73,,,287.6,18.44,8.42,27.03,,,,,,,,,,,,
"2020-11-27 03:00:00",13.5,38.18,15.26,,,287.5,21.19,11.74,29.7,,,,,,,,,,,,
"2020-11-27 02:00:00",13.5,37.38,15.98,,,267.4,19.94,12.26,25.59,,,,,,,,,,,,
"2020-11-27 01:00:00",13.49,36.95,14.82,,,267.8,15.09,7.196,24.54,,,,,,,,,,,,
"2020-11-27 00:00:00",13.5,38,15.84,,,242.2,7.437,0.307,18.35,,,,,,,,,,,,
"2020-11-26 23:00:00",13.5,37.51,10.59,,,254.2,8.32,-0.026,17.15,,,,,,,,,,,,
"2020-11-26 22:00:00",13.51,35.67,34.82,,,22.07,1.717,-0.034,15.19,,,,,,,,,,,,
"2020-11-26 21:00:00",13.51,33.03,39.52,,,62.89,0.119,-0.034,2.087,,,,,,,,,,,,
"2020-11-26 20:00:00",13.51,32.85,32.81,,,21.49,0.428,-0.034,3.33,,,,,,,,,,,,
"2020-11-26 19:00:00",13.5,31.5,27.12,,,255,0.527,-0.034,3.432,,,,,,,,,,,,
"2020-11-26 18:00:00",13.5,31.01,25.45,,,185.4,2.705,-0.026,8.12,,,,,,,,,,,,
"2020-11-26 17:00:00",13.49,29.23,34.1,,,242.9,1.141,-0.034,5.706,,,,,,,,,,,,
"2020-11-26 16:00:00",13.48,30.7,42.48,,,246.3,0.107,-0.034,3.943,,,,,,,,,,,,
"2020-11-26 15:00:00",13.48,38.43,38.66,,,184.2,0.194,-0.026,5.757,,,,,,,,,,,,
"2020-11-26 14:00:00",13.5,36.4,37.17,,,155.5,0.214,-0.026,2.316,,,,,,,,,,,,
"2020-11-26 13:00:00",13.5,33.64,49.02,,,206.1,0.619,-0.026,4.948,,,,,,,,,,,,
"2020-11-26 12:00:00",13.51,34.5,48.99,,,156.2,2.915,-0.017,17.33,,,,,,,,,,,,
"2020-11-26 11:00:00",13.51,34.56,43.06,,,249.4,5.942,-0.026,18.17,,,,,,,,,,,,
"2020-11-26 10:00:00",13.51,35.85,32.19,,,1.472,6.222,-0.026,18.41,,,,,,,,,,,,
"2020-11-26 09:00:00",13.51,31.74,32.74,,,340.9,8.07,-0.017,20.58,,,,,,,,,,,,
"2020-11-26 08:00:00",13.52,32.29,24.02,,,38.07,5.728,-0.026,21.69,,,,,,,,,,,,
"2020-11-26 07:00:00",13.52,25.98,40.4,,,105.3,4.369,-0.026,18.35,,,,,,,,,,,,
"2020-11-26 06:00:00",13.52,27.39,29.6,,,53.57,2.97,-0.026,20.17,,,,,,,,,,,,
"2020-11-26 05:00:00",13.51,23.22,63.94,,,79.96,1.358,-0.034,9.77,,,,,,,,,,,,
"2020-11-26 04:00:00",13.51,23.1,64.83,,,75.05,3.952,-0.017,13.88,,,,,,,,,,,,
"2020-11-26 03:00:00",13.51,23.04,67.38,,,112.4,2.688,-0.026,12.47,,,,,,,,,,,,
"2020-11-26 02:00:00",13.51,22.48,70.01,,,60.93,2.631,-0.026,10.16,,,,,,,,,,,,
"2020-11-26 01:00:00",13.52,24.32,58.35,,,85,7.374,-0.043,24.47,,,,,,,,,,,,
"2020-11-26 00:00:00",13.51,23.96,70.31,,,282.4,15.2,2.768,27.88,,,,,,,,,,,,
"2020-11-25 23:00:00",13.52,23.34,73.51,,,254.9,18.66,9.55,26.02,,,,,,,,,,,,
"2020-11-25 22:00:00",13.52,23.89,77.4,,,270.2,17.25,2.938,27.86,,,,,,,,,,,,
"2020-11-25 21:00:00",13.52,23.71,73.92,,,283.4,17.83,6.226,28.27,,,,,,,,,,,,
"2020-11-25 20:00:00",13.52,22.3,83.6,,,258.9,22.97,11.15,32.81,,,,,,,,,,,,
"2020-11-25 19:00:00",13.52,22.54,85.1,,,273.1,23.31,12.08,32.59,,,,,,,,,,,,
"2020-11-25 18:00:00",13.52,22.18,86.7,,,269.4,26.05,12.2,35.73,,,,,,,,,,,,
"2020-11-25 17:00:00",13.52,21.93,87.8,,,256.9,23.27,14.31,32,,,,,,,,,,,,
"2020-11-25 16:00:00",13.51,21.62,87.5,,,267.1,19.53,7.699,31.62,,,,,,,,,,,,
"2020-11-25 15:00:00",13.51,21.07,88.5,,,259.6,15.13,4.156,24.77,,,,,,,,,,,,
"2020-11-25 14:00:00",13.51,20.64,89.3,,,269.4,15.15,6.243,23.88,,,,,,,,,,,,
"2020-11-25 13:00:00",13.52,21.07,88.6,,,241.9,16.69,8.73,24.83,,,,,,,,,,,,
"2020-11-25 12:00:00",13.53,21.38,88.2,,,270,16.31,7.648,26.47,,,,,,,,,,,,
"2020-11-25 11:00:00",13.53,20.71,89.3,,,245.6,14.12,4.957,26.51,,,,,,,,,,,,
"2020-11-25 10:00:00",13.52,20.95,88.6,,,262.5,15.17,4.079,27.06,,,,,,,,,,,,
"2020-11-25 09:00:00",13.51,20.83,89.3,,,252.7,13.23,3.994,23.02,,,,,,,,,,,,
"2020-11-25 08:00:00",13.51,20.58,89.6,,,259.8,12.04,1.286,26.17,,,,,,,,,,,,
"2020-11-25 07:00:00",13.51,20.34,89.7,,,224.9,11.78,3.296,26.26,,,,,,,,,,,,
"2020-11-25 06:00:00",13.51,19.29,89.2,,,250.2,11.79,3.049,26.21,,,,,,,,,,,,
"2020-11-25 05:00:00",13.51,18.87,89.3,,,218.1,17.85,6.26,32.16,,,,,,,,,,,,
"2020-11-25 04:00:00",13.51,18.13,88.7,,,245.5,20.94,4.607,38.31,,,,,,,,,,,,
"2020-11-25 03:00:00",13.51,18.44,89.2,,,231.7,24.41,10.54,36.09,,,,,,,,,,,,
"2020-11-25 02:00:00",13.52,17.95,89,,,269.2,22.73,8.12,38.46,,,,,,,,,,,,
"2020-11-25 01:00:00",13.52,19.66,89.8,,,269.5,20.68,8.42,35.22,,,,,,,,,,,,
"2020-11-25 00:00:00",13.52,20.77,89.5,,,272.8,22.35,8.41,33.54,,,,,,,,,,,,
"2020-11-24 23:00:00",13.51,21.32,89.8,,,264.5,17.66,4.948,29.21,,,,,,,,,,,,
"2020-11-24 22:00:00",13.49,22.54,90,,,284.2,30.8,15.1,55.31,,,,,,,,,,,,
"2020-11-24 21:00:00",13.46,21.69,90.3,,,239.3,32.34,15.92,52.53,,,,,,,,,,,,
"2020-11-24 20:00:00",13.46,22.91,90.6,,,308.1,28.65,16.05,44.49,,,,,,,,,,,,
"2020-11-24 19:00:00",13.46,25.55,92.2,,,254.7,13.58,2.436,31.81,,,,,,,,,,,,
"2020-11-24 18:00:00",13.47,27.76,95.1,,,312,11.55,3.918,28.46,,,,,,,,,,,,
"2020-11-24 17:00:00",13.48,27.39,94.9,,,225.3,13.26,1.209,25.23,,,,,,,,,,,,
"2020-11-24 16:00:00",13.49,28.06,95.1,,,247,12.37,2.606,28.95,,,,,,,,,,,,
"2020-11-24 15:00:00",13.5,28.12,95,,,257.4,13.13,3.04,27.79,,,,,,,,,,,,
"2020-11-24 14:00:00",13.54,27.64,94.9,,,259.7,11.15,3.654,20.54,,,,,,,,,,,,
"2020-11-24 13:00:00",13.6,27.52,93,,,289.4,14.32,3.654,28.75,,,,,,,,,,,,
"2020-11-24 12:00:00",13.59,27.77,90.7,,,241.8,17.87,4.898,33.79,,,,,,,,,,,,
"2020-11-24 11:00:00",13.56,32.43,69.2,,,235.6,16.03,6.192,28.16,,,,,,,,,,,,
"2020-11-24 10:00:00",13.52,35.11,64.9,,,251.6,14.92,3.117,26.63,,,,,,,,,,,,
"2020-11-24 09:00:00",13.4,31.73,73.54,,,227.1,13.08,3.593,20.81,,,,,,,,,,,,
"2020-11-24 08:00:00",13.4,30.81,78.17,,,233.7,9.68,1.729,19.24,,,,,,,,,,,,
"2020-11-24 07:00:00",13.4,35.84,62.94,,,286,3.561,-0.034,15.83,,,,,,,,,,,,
"2020-11-24 06:00:00",13.4,31.3,71.76,,,84,2.356,-0.026,6.872,,,,,,,,,,,,
"2020-11-24 05:00:00",13.4,28.79,79.33,,,78.48,2.918,-0.034,6.855,,,,,,,,,,,,
"2020-11-24 04:00:00",13.4,28.67,79.09,,,73.18,2.378,-0.017,6.616,,,,,,,,,,,,
"2020-11-24 03:00:00",13.4,27.75,80.8,,,90.2,0.47,-0.034,6.088,,,,,,,,,,,,
"2020-11-24 02:00:00",13.4,27.56,79.74,,,140.1,1.942,-0.034,6.983,,,,,,,,,,,,
"2020-11-24 01:00:00",13.4,26.22,83.7,,,71.9,0.474,-0.026,4.964,,,,,,,,,,,,
"2020-11-24 00:00:00",13.4,25.42,84.8,,,90.7,2.025,-0.026,8.51,,,,,,,,,,,,
"2020-11-23 23:00:00",13.4,23.76,84.3,,,84.2,0.341,-0.026,4.351,,,,,,,,,,,,
"2020-11-23 22:00:00",13.4,25.66,73.67,,,115.3,2.22,-0.026,8.34,,,,,,,,,,,,
"2020-11-23 21:00:00",13.4,23.4,69.31,,,105.7,5.904,-0.017,23.28,,,,,,,,,,,,
"2020-11-23 20:00:00",13.4,22.84,59.2,,,104.5,1.845,-0.017,8.76,,,,,,,,,,,,
"2020-11-23 19:00:00",13.4,19.1,82.1,,,92.7,2.615,-0.017,9.34,,,,,,,,,,,,
"2020-11-23 18:00:00",13.4,23.33,63.49,,,263.3,6.515,0.698,18.56,,,,,,,,,,,,
"2020-11-23 17:00:00",13.41,21.92,57.53,,,132.2,6.992,-0.009,22.12,,,,,,,,,,,,
"2020-11-23 16:00:00",13.41,29.04,12.91,,,15.11,14,4.13,33.12,,,,,,,,,,,,
"2020-11-23 15:00:00",13.42,27.63,60.46,,,268.3,23.7,4.743,47.52,,,,,,,,,,,,
"2020-11-23 14:00:00",13.42,23.09,72.76,,,271.6,35.33,15.64,47.46,,,,,,,,,,,,
"2020-11-23 13:00:00",13.43,23.52,88.8,,,261.3,37.63,21.4,51.04,,,,,,,,,,,,
"2020-11-23 12:00:00",13.44,25.12,90,,,264.2,30.79,17.54,44.59,,,,,,,,,,,,
"2020-11-23 11:00:00",13.43,25.79,90.8,,,240.6,22.93,9.27,38.71,,,,,,,,,,,,
"2020-11-23 10:00:00",13.4,26.03,91,,,241.1,20.16,6.88,37.03,,,,,,,,,,,,
"2020-11-23 09:00:00",13.4,25.85,91,,,312.1,14.78,4.658,28.23,,,,,,,,,,,,
"2020-11-23 08:00:00",13.39,24.99,89.5,,,258.5,12.03,4.241,22.92,,,,,,,,,,,,
"2020-11-23 07:00:00",13.39,26.27,89.7,,,245.9,18.21,6.242,31.52,,,,,,,,,,,,
"2020-11-23 06:00:00",13.39,25.97,87.6,,,262,23.43,11.33,37.76,,,,,,,,,,,,
"2020-11-23 05:00:00",13.39,26.95,82.7,,,289.5,23.16,12.25,34.04,,,,,,,,,,,,
"2020-11-23 04:00:00",13.39,22.72,70.51,,,262.3,25.73,12.73,34.67,,,,,,,,,,,,
"2020-11-23 03:00:00",13.39,23.15,73.54,,,266.4,24.54,14.42,33.72,,,,,,,,,,,,
"2020-11-23 02:00:00",13.39,25.48,90.2,,,253.4,20.64,11.6,32.55,,,,,,,,,,,,
"2020-11-23 01:00:00",13.39,26.22,91.5,,,240.4,19.31,9.4,29.02,,,,,,,,,,,,
"2020-11-23 00:00:00",13.39,27.13,92.6,,,239.6,16.75,9.62,23.47,,,,,,,,,,,,
"2020-11-22 23:00:00",13.39,27.26,91.9,,,249.9,16.43,6.548,24.11,,,,,,,,,,,,
"2020-11-22 22:00:00",13.39,26.83,92.7,,,251.5,14.23,4.402,22.97,,,,,,,,,,,,
"2020-11-22 21:00:00",13.39,25.17,85,,,250.5,8.03,1.499,16.14,,,,,,,,,,,,
"2020-11-22 20:00:00",13.39,27.07,61.31,,,255.7,12.05,2.486,23.01,,,,,,,,,,,,
"2020-11-22 19:00:00",13.39,29.34,47.24,,,260.7,15.24,7.323,25.49,,,,,,,,,,,,
"2020-11-22 18:00:00",13.39,30.2,42.1,,,261.5,13.7,4.751,26.01,,,,,,,,,,,,
"2020-11-22 17:00:00",13.39,29.16,15.19,,,258.8,17.43,8.49,26.53,,,,,,,,,,,,
"2020-11-22 16:00:00",13.39,32.1,56.03,,,256.8,17.92,8.14,27.88,,,,,,,,,,,,
"2020-11-22 15:00:00",13.39,32.53,26.5,,,266,19.13,9.03,27.69,,,,,,,,,,,,
"2020-11-22 14:00:00",13.39,33.45,19.69,,,260.3,16.39,8.37,23.48,,,,,,,,,,,,
"2020-11-22 13:00:00",13.39,34.86,20.67,,,268,13.46,4.692,23.03,,,,,,,,,,,,
"2020-11-22 12:00:00",13.39,35.17,14.37,,,246.7,10.99,2.708,17.89,,,,,,,,,,,,
"2020-11-22 11:00:00",13.39,36.15,21.56,,,263.4,6.999,2.487,15.76,,,,,,,,,,,,
"2020-11-22 10:00:00",13.39,36.08,15.16,,,284.3,6.746,1.431,14.36,,,,,,,,,,,,
"2020-11-22 09:00:00",13.39,32.22,25.72,,,224.8,6.727,2.376,14.27,,,,,,,,,,,,
"2020-11-22 08:00:00",13.39,33.08,22.45,,,199.9,7.173,2.24,14.98,,,,,,,,,,,,
"2020-11-22 07:00:00",13.39,34.67,17.17,,,233.8,8.66,2.989,16.88,,,,,,,,,,,,
"2020-11-22 06:00:00",13.39,34.8,17.34,,,236.4,7.82,3.312,15.28,,,,,,,,,,,,
"2020-11-22 05:00:00",13.38,35.84,17,,,244,7.284,3.363,14.06,,,,,,,,,,,,
"2020-11-22 04:00:00",13.38,25.66,48.16,,,239.5,4.896,1.439,7.17,,,,,,,,,,,,
"2020-11-22 03:00:00",13.38,26.46,42.64,,,239.5,5.096,1.345,9.45,,,,,,,,,,,,
"2020-11-22 02:00:00",13.38,28.98,32.67,,,233.6,5.851,0.536,14.04,,,,,,,,,,,,
"2020-11-22 01:00:00",13.38,31.55,20.47,,,245.8,6.736,1.558,17.05,,,,,,,,,,,,
"2020-11-22 00:00:00",13.38,32.41,16.96,,,264.7,5.912,0.724,19.06,,,,,,,,,,,,
"2020-11-21 23:00:00",13.38,31.49,15.67,,,253.9,5.079,-0.026,12.36,,,,,,,,,,,,
"2020-11-21 22:00:00",13.38,31.3,19.31,,,202.3,5.364,-0.026,15.6,,,,,,,,,,,,
"2020-11-21 21:00:00",13.38,30.93,22.62,,,173.2,4.35,-0.017,9.83,,,,,,,,,,,,
"2020-11-21 20:00:00",13.39,32.16,23.71,,,257,3.883,-0.017,11.16,,,,,,,,,,,,
"2020-11-21 19:00:00",13.4,31.49,22.85,,,184.9,4.035,-0.136,11,,,,,,,,,,,,
"2020-11-21 18:00:00",13.4,32.1,17.34,,,268.9,3.017,-0.026,10.43,,,,,,,,,,,,
"2020-11-21 17:00:00",13.4,31.67,20.54,,,307.3,2.128,-0.026,6.812,,,,,,,,,,,,
"2020-11-21 16:00:00",13.39,34.61,17.23,,,262,2.483,-0.026,10.21,,,,,,,,,,,,
"2020-11-21 15:00:00",13.39,37.92,17.54,,,306.3,2.337,-0.026,10.59,,,,,,,,,,,,
"2020-11-21 14:00:00",13.39,36.64,21.83,,,255.6,2.613,-0.026,9.6,,,,,,,,,,,,
"2020-11-21 13:00:00",13.39,37.5,23.2,,,66.31,0.873,-0.026,5.654,,,,,,,,,,,,
"2020-11-21 12:00:00",13.39,37.37,25.78,,,157.6,0.641,-0.034,4.845,,,,,,,,,,,,
"2020-11-21 11:00:00",13.39,35.04,23.94,,,86.7,3.969,0.281,6.276,,,,,,,,,,,,
"2020-11-21 10:00:00",13.4,33.51,34.06,,,51.6,5.415,2.503,8.46,,,,,,,,,,,,
"2020-11-21 09:00:00",13.4,30.87,35.9,,,53.95,5.835,3.159,8.86,,,,,,,,,,,,
"2020-11-21 08:00:00",13.4,29.28,34.95,,,36.49,4.744,-0.017,9.17,,,,,,,,,,,,
"2020-11-21 07:00:00",13.4,27.69,34.88,,,47.97,5.926,2.086,11.1,,,,,,,,,,,,
"2020-11-21 06:00:00",13.39,27.44,33.75,,,25.21,3.727,-0.026,9.86,,,,,,,,,,,,
"2020-11-21 05:00:00",13.39,26.7,53.13,,,75.14,2.59,-0.026,9.75,,,,,,,,,,,,
"2020-11-21 04:00:00",13.39,26.52,32.9,,,355.8,-0.001,-0.026,0.026,,,,,,,,,,,,
"2020-11-21 03:00:00",13.39,25.42,51.53,,,256.6,0.64,-0.043,4.317,,,,,,,,,,,,
"2020-11-21 02:00:00",13.39,26.34,47.28,,,280.6,1.269,-0.026,6.505,,,,,,,,,,,,
"2020-11-21 01:00:00",13.39,24.31,47.72,,,267,0.003,-0.051,0.46,,,,,,,,,,,,
"2020-11-21 00:00:00",13.39,24.5,61.85,,,189.3,0.082,-0.034,1.924,,,,,,,,,,,,
"2020-11-20 23:00:00",13.39,24.01,64.65,,,181.9,0.014,-0.034,1.379,,,,,,,,,,,,
"2020-11-20 22:00:00",13.39,23.7,68.77,,,0.981,5.189,1.379,7.425,,,,,,,,,,,,
"2020-11-20 21:00:00",13.39,24.5,66.73,,,8.44,5.035,-0.017,10.4,,,,,,,,,,,,
"2020-11-20 20:00:00",13.4,23.64,70.27,,,251,2.618,-0.017,7.221,,,,,,,,,,,,
"2020-11-20 19:00:00",13.41,24.13,67.68,,,327.2,5.696,-0.017,10.8,,,,,,,,,,,,
"2020-11-20 18:00:00",13.42,26.03,72.41,,,247.1,6.701,-0.017,10.21,,,,,,,,,,,,
"2020-11-20 17:00:00",13.42,24.93,81,,,278.1,2.118,-0.026,11.27,,,,,,,,,,,,
"2020-11-20 16:00:00",13.42,27.13,79.7,,,293.3,1.411,-0.06,7.085,,,,,,,,,,,,
"2020-11-20 15:00:00",13.41,29.03,77.73,,,265.5,6.73,-0.051,11.84,,,,,,,,,,,,
"2020-11-20 14:00:00",13.41,27.93,83.6,,,242.1,3.719,-0.051,7.732,,,,,,,,,,,,
"2020-11-20 13:00:00",13.4,28.48,85.5,,,235,4.151,0.281,8.07,,,,,,,,,,,,
"2020-11-20 12:00:00",13.41,26.95,86.8,,,271.4,6.399,2.648,9.8,,,,,,,,,,,,
"2020-11-20 11:00:00",13.41,25.97,88.1,,,273.5,4.964,1.959,8.67,,,,,,,,,,,,
"2020-11-20 10:00:00",13.42,24.07,87.7,,,245.1,4.817,2.367,7.894,,,,,,,,,,,,
"2020-11-20 09:00:00",13.42,22.29,88,,,246.4,5.569,2.589,8.97,,,,,,,,,,,,
"2020-11-20 08:00:00",13.42,20.08,87.9,,,255.4,6.277,3.168,8.65,,,,,,,,,,,,
"2020-11-20 07:00:00",13.42,19.84,88.4,,,247.3,6.847,3.261,9.31,,,,,,,,,,,,
"2020-11-20 06:00:00",13.42,20.33,88.9,,,244.2,7.016,2.98,9.85,,,,,,,,,,,,
"2020-11-20 05:00:00",13.42,20.76,89.4,,,264.9,6.649,3.219,10.05,,,,,,,,,,,,
"2020-11-20 04:00:00",13.42,20.7,89.4,,,248.3,5.764,1.431,9.03,,,,,,,,,,,,
"2020-11-20 03:00:00",13.42,20.45,89.6,,,274.5,3.449,-0.026,8.98,,,,,,,,,,,,
"2020-11-20 02:00:00",13.42,19.72,89.4,,,50.03,1.083,-0.026,7.928,,,,,,,,,,,,
"2020-11-20 01:00:00",13.42,20.08,89.7,,,260.5,2.568,-0.026,7.809,,,,,,,,,,,,
"2020-11-20 00:00:00",13.42,19.78,89.6,,,67.59,0.272,-0.026,2.759,,,,,,,,,,,,
"2020-11-19 23:00:00",13.42,20.03,89.3,,,69.65,5.606,-0.017,10.91,,,,,,,,,,,,
"2020-11-19 22:00:00",13.42,21.13,89.9,,,263.1,11.12,3.96,16.93,,,,,,,,,,,,
"2020-11-19 21:00:00",13.42,21.44,90,,,259.3,11.42,5.782,16.72,,,,,,,,,,,,
"2020-11-19 20:00:00",13.42,21.74,90.3,,,271.7,10.74,4.735,16.7,,,,,,,,,,,,
"2020-11-19 19:00:00",13.43,21.74,90.2,,,260.6,7.437,2.81,13.84,,,,,,,,,,,,
"2020-11-19 18:00:00",13.43,21.31,90.1,,,246.1,6.477,0.639,12.62,,,,,,,,,,,,
"2020-11-19 17:00:00",13.44,20.83,89.9,,,249.4,8.35,0.911,16,,,,,,,,,,,,
"2020-11-19 16:00:00",13.44,21.5,90,,,197.2,4.989,0.766,10.97,,,,,,,,,,,,
"2020-11-19 15:00:00",13.44,21.07,90.1,,,242.5,5.873,0.877,12.88,,,,,,,,,,,,
"2020-11-19 14:00:00",13.45,21.32,89.9,,,333.3,7.314,1.661,14.35,,,,,,,,,,,,
"2020-11-19 13:00:00",13.45,21.62,90.1,,,241.8,6.482,1.209,12.96,,,,,,,,,,,,
"2020-11-19 12:00:00",13.45,20.4,90,,,294.6,8.54,1.49,17.61,,,,,,,,,,,,
"2020-11-19 11:00:00",13.44,21.2,90,,,252.6,7.273,1.192,16.04,,,,,,,,,,,,
"2020-11-19 10:00:00",13.43,21.19,89.9,,,247.2,7.599,1.959,20.11,,,,,,,,,,,,
"2020-11-19 09:00:00",13.43,21.07,89.9,,,250,10.88,2.717,20.79,,,,,,,,,,,,
"2020-11-19 08:00:00",13.43,21.07,90,,,272.4,9.95,2.597,17.97,,,,,,,,,,,,
"2020-11-19 07:00:00",13.43,20.89,90.1,,,281.8,11.31,1.84,22.82,,,,,,,,,,,,
"2020-11-19 06:00:00",13.44,21.19,90.2,,,245,7.747,0.681,19.43,,,,,,,,,,,,
"2020-11-19 05:00:00",13.44,21.26,90.3,,,245.4,6.839,0.937,15.29,,,,,,,,,,,,
"2020-11-19 04:00:00",13.44,20.95,90.1,,,251.4,8.55,1.431,23.55,,,,,,,,,,,,
"2020-11-19 03:00:00",13.44,21.87,90.4,,,266.9,7.279,2.146,17.24,,,,,,,,,,,,
