"Date/Time (PST)","Battery Voltage  (v) ","Temperature  (deg F) ","Relative Humidity  (%) ","Precipitation  ("") ","Total Snow Depth  ("") ","Wind Direction  (deg.) ","Wind Speed Average  (mph) ","Wind Speed Minimum  (mph) ","Wind Speed Maximum  (mph) ","Barometric Pressure  (mb) ","Equipment Temperature  (deg F) ","Solar Radiation  (W/m2) ","24 Hour Snow  ("") ","Intermittent/Shot Snow  ("") ","Net Solar  (mJ/m2) ","Soil Moisture A  (VWC) ","Soil Moisture B  (VWC) ","Soil Moisture C  (VWC) ","Soil Temperature A  (deg F) ","Soil Temperature B  (deg F) ","Soil Temperature C  (deg F) "
"2021-12-30 03:00:00",13.43,17.08,88.7,0.02,79.45,,,,,1001,,,2.677,,,,,,,,
"2021-12-30 02:00:00",13.43,17.6,87.4,0.01,79.75,,,,,1001,,,0.949,,,,,,,,
"2021-12-30 01:00:00",13.43,18.78,83.5,0,79.42,,,,,1001,,,0.683,,,,,,,,
"2021-12-30 00:00:00",13.41,17.09,73.97,0,79.63,,,,,1001,,,0.617,,,,,,,,
"2021-12-29 23:00:00",13.42,18.14,65.87,0,80.2,,,,,1002,,,0.684,,,,,,,,
"2021-12-29 22:00:00",13.45,18.24,74.02,0,80.4,,,,,1002,,,0.539,,,,,,,,
"2021-12-29 21:00:00",13.47,13.54,87.3,0,79.79,,,,,1003,,,0.539,,,,,,,,
"2021-12-29 20:00:00",13.48,13.01,87.6,0,80.1,,,,,1004,,,0.539,,,,,,,,
"2021-12-29 19:00:00",13.47,10.04,86.7,0,80.2,,,,,1004,,,0.535,,,,,,,,
"2021-12-29 18:00:00",13.45,11.53,88.1,0,80.4,,,,,1004,,,0.539,,,,,,,,
"2021-12-29 17:00:00",13.42,13.36,87.5,0,80.3,,,,,1005,,,0.473,,,,,,,,
"2021-12-29 16:00:00",13.41,12.84,88.9,0,80.7,,,,,1005,,,0.539,,,,,,,,
"2021-12-29 15:00:00",13.4,12.69,86,0,80.6,,,,,1004,,,0.543,,,,,,,,
"2021-12-29 14:00:00",13.4,12.62,86.4,0,80.6,,,,,1004,,,0.409,,,,,,,,
"2021-12-29 13:00:00",13.41,12.78,84.7,0,80.5,,,,,1004,,,0.339,,,,,,,,
"2021-12-29 12:00:00",13.42,12.61,85,0,80.7,,,,,1004,,,0.339,,,,,,,,
"2021-12-29 11:00:00",13.41,12.71,84.8,0,80.7,,,,,1004,,,0.339,,,,,,,,
"2021-12-29 10:00:00",13.41,12.81,85.5,0,81.1,,,,,1003,,,0.339,,,,,,,,
"2021-12-29 09:00:00",13.41,13.1,87.7,0,81.7,,,,,1002,,,0.406,,,,,,,,
"2021-12-29 08:00:00",13.39,13.85,86.8,0,81.8,,,,,1002,,,0.353,,,,,,,,
"2021-12-29 07:00:00",13.38,16.37,89.6,0.01,82.3,,,,,1001,,,0.284,,,,,,,,
"2021-12-29 06:00:00",13.36,18.12,89.9,0,82.3,,,,,1000,,,1.689,,,,,,,,
"2021-12-29 05:00:00",13.36,18.76,90.4,0.02,82.6,,,,,1000,,,1.689,,,,,,,,
"2021-12-29 04:00:00",13.36,18.93,90.6,0.03,81.8,,,,,1000,,,0.888,,,,,,,,
"2021-12-29 03:00:00",13.35,19.29,90.5,0.03,82.2,,,,,1000,,,1.022,,,,,,,,
"2021-12-29 02:00:00",13.35,19.91,90.5,0.03,82.7,,,,,1000,,,0.822,,,,,,,,
"2021-12-29 01:00:00",13.36,20.74,89.8,0.05,83.3,,,,,999,,,0.822,,,,,,,,
"2021-12-29 00:00:00",13.37,19.42,91.5,0.06,83.4,,,,,1000,,,1.222,,,,,,,,
"2021-12-28 23:00:00",13.37,18.65,91,0.03,83.3,,,,,1000,,,1.018,,,,,,,,
"2021-12-28 22:00:00",13.36,18.42,90.3,0.05,83.4,,,,,1000,,,1.088,,,,,,,,
"2021-12-28 21:00:00",13.36,18.83,90.4,0.03,83.6,,,,,1000,,,1.022,,,,,,,,
"2021-12-28 20:00:00",13.36,20.87,86.8,0.02,84.2,,,,,999,,,1.088,,,,,,,,
"2021-12-28 19:00:00",13.36,20.02,89.9,0.04,84.1,,,,,1000,,,0.822,,,,,,,,
"2021-12-28 18:00:00",13.37,20.5,90.2,0.01,84.5,,,,,1000,,,0.822,,,,,,,,
"2021-12-28 17:00:00",13.37,19.91,90.9,0.02,84.4,,,,,1000,,,0.888,,,,,,,,
"2021-12-28 16:00:00",13.36,20.63,90.1,0.01,84.9,,,,,1000,,,0.888,,,,,,,,
"2021-12-28 15:00:00",13.35,21.13,90.1,0.02,85.1,,,,,1000,,,0.688,,,,,,,,
"2021-12-28 14:00:00",13.36,20.66,90.6,0.03,85.3,,,,,1000,,,0.888,,,,,,,,
"2021-12-28 13:00:00",13.37,21.58,90.8,0.01,85.5,,,,,1001,,,0.888,,,,,,,,
"2021-12-28 12:00:00",13.38,19.75,90.3,0.02,85.7,,,,,1001,,,0.288,,,,,,,,
"2021-12-28 11:00:00",13.39,19.59,90.8,0.02,86.4,,,,,1002,,,0.422,,,,,,,,
"2021-12-28 10:00:00",13.41,18.79,90.2,0.02,86.9,,,,,1002,,,0.287,,,,,,,,
"2021-12-28 09:00:00",13.43,19.11,90.6,0.02,85,,,,,1001,,,0.287,,,,,,,,
"2021-12-28 08:00:00",13.45,16.3,89.8,0,85.8,,,,,1001,,,0.548,,,,,,,,
"2021-12-28 07:00:00",13.46,17.31,90,0,86.2,,,,,1001,,,0.413,,,,,,,,
"2021-12-28 06:00:00",13.47,16.58,90,0.01,288,,,,,1001,,,6.611,,,,,,,,
"2021-12-28 05:00:00",13.48,16.2,89.7,0,87.6,,,,,1001,,,6.21,,,,,,,,
"2021-12-28 04:00:00",13.5,15.97,89.5,0,86.1,,,,,1001,,,6.276,,,,,,,,
"2021-12-28 03:00:00",13.52,15.07,89.1,0,88.3,,,,,1001,,,46.03,,,,,,,,
"2021-12-28 02:00:00",13.55,14.15,88.5,0,85.6,,,,,1001,,,5.676,,,,,,,,
"2021-12-28 01:00:00",13.58,13.94,88.5,0.01,86,,,,,1001,,,4.308,,,,,,,,
"2021-12-28 00:00:00",13.61,13.89,88.4,0,82.4,,,,,1001,,,46.03,,,,,,,,
"2021-12-27 23:00:00",13.62,13.58,88.3,0,85.1,,,,,1001,,,2.133,,,,,,,,
"2021-12-27 22:00:00",13.64,13.15,88,0,85.6,,,,,1000,,,2.133,,,,,,,,
"2021-12-27 21:00:00",13.65,13.14,87.9,0,85.7,,,,,1000,,,1.994,,,,,,,,
"2021-12-27 20:00:00",13.67,11.64,87.4,0,85.9,,,,,1000,,,2.125,,,,,,,,
"2021-12-27 19:00:00",13.68,8.84,85.6,0,86.7,,,,,1000,,,1.992,,,,,,,,
"2021-12-27 18:00:00",13.68,8.11,85.4,0,87.8,,,,,999,,,1.992,,,,,,,,
"2021-12-27 17:00:00",13.68,8.7,85.5,0.01,87.9,,,,,1000,,,1.992,,,,,,,,
"2021-12-27 16:00:00",13.67,8.2,85.6,0,88.7,,,,,999,,,1.792,,,,,,,,
"2021-12-27 15:00:00",13.65,9.5,86,0,88.4,,,,,999,,,0.691,,,,,,,,
"2021-12-27 14:00:00",13.65,11.13,87,0,88.5,,,,,999,,,0.396,,,,,,,,
"2021-12-27 13:00:00",13.67,12.52,87.5,0,88.6,,,,,1000,,,0.532,,,,,,,,
"2021-12-27 12:00:00",13.68,13.41,87.9,0,88.8,,,,,1000,,,0.331,,,,,,,,
"2021-12-27 11:00:00",13.7,12.96,87.7,0,88.2,,,,,1000,,,0.331,,,,,,,,
"2021-12-27 10:00:00",13.75,11.99,87.5,0,89.2,,,,,1000,,,0.324,,,,,,,,
"2021-12-27 09:00:00",13.78,9.56,86.2,0,90.5,,,,,999,,,0.524,,,,,,,,
"2021-12-27 08:00:00",13.78,9.36,86.3,0,90.1,,,,,998,,,0.524,,,,,,,,
"2021-12-27 07:00:00",13.77,9.43,86.3,0,90.7,,,,,998,,,0.324,,,,,,,,
"2021-12-27 06:00:00",13.72,10.15,86.6,0,91.1,,,,,998,,,46.03,,,,,,,,
"2021-12-27 05:00:00",13.67,10.93,87,0.01,91.7,,,,,997,,,13.61,,,,,,,,
"2021-12-27 04:00:00",13.62,11.73,87.4,0,92,,,,,997,,,15.75,,,,,,,,
"2021-12-27 03:00:00",13.57,12.35,87.7,0.01,91.1,,,,,996,,,15.18,,,,,,,,
"2021-12-27 02:00:00",13.55,12.44,87.8,0,89.1,,,,,996,,,15.21,,,,,,,,
"2021-12-27 01:00:00",13.54,12.52,87.8,0,89.7,,,,,996,,,46.03,,,,,,,,
"2021-12-27 00:00:00",13.54,12.6,87.8,0.01,90.6,,,,,995,,,14.15,,,,,,,,
"2021-12-26 23:00:00",13.54,12.71,87.9,0.01,90.7,,,,,995,,,46.03,,,,,,,,
"2021-12-26 22:00:00",13.56,12.59,87.9,0,288,,,,,995,,,46.03,,,,,,,,
"2021-12-26 21:00:00",13.58,12.05,87.6,0.01,89.1,,,,,995,,,12.14,,,,,,,,
"2021-12-26 20:00:00",13.6,11.92,87.5,0.01,90.1,,,,,995,,,11.24,,,,,,,,
"2021-12-26 19:00:00",13.63,12.3,87.7,0.03,88.8,,,,,995,,,11.74,,,,,,,,
"2021-12-26 18:00:00",13.64,12.31,87.8,0.03,87.8,,,,,995,,,9.87,,,,,,,,
"2021-12-26 17:00:00",13.63,12.23,87.8,0.01,88,,,,,994,,,8.87,,,,,,,,
"2021-12-26 16:00:00",13.62,11.87,87.7,0.01,88.2,,,,,994,,,8.8,,,,,,,,
"2021-12-26 15:00:00",13.63,12.59,88,0.02,88,,,,,994,,,8.2,,,,,,,,
"2021-12-26 14:00:00",13.63,13.16,88.1,0.01,87.1,,,,,993,,,8,,,,,,,,
"2021-12-26 13:00:00",13.63,12.81,88.1,0.01,87,,,,,993,,,6.303,,,,,,,,
"2021-12-26 12:00:00",13.64,12.19,87.7,0.01,86.5,,,,,993,,,6.068,,,,,,,,
"2021-12-26 11:00:00",13.65,12.39,87.9,0.02,86.3,,,,,993,,,4.964,,,,,,,,
"2021-12-26 10:00:00",13.66,12.04,87.8,0.01,86.2,,,,,992,,,4.261,,,,,,,,
"2021-12-26 09:00:00",13.67,11.14,87.3,0.01,86.3,,,,,992,,,4.127,,,,,,,,
"2021-12-26 08:00:00",13.67,11.15,87.1,0.01,85.7,,,,,991,,,3.427,,,,,,,,
"2021-12-26 07:00:00",13.68,11.31,87.2,0.02,85.7,,,,,991,,,0.557,,,,,,,,
"2021-12-26 06:00:00",13.68,11.52,87.4,0.02,84,,,,,991,,,0.524,,,,,,,,
"2021-12-26 05:00:00",13.68,11.82,87.6,0.01,82.3,,,,,990,,,10,,,,,,,,
"2021-12-26 04:00:00",13.67,11.88,87.5,0,82.7,,,,,990,,,10.2,,,,,,,,
"2021-12-26 03:00:00",13.67,13.04,88,0.01,81.5,,,,,991,,,10.13,,,,,,,,
"2021-12-26 02:00:00",13.68,12.87,88.1,0,82.1,,,,,991,,,8.6,,,,,,,,
"2021-12-26 01:00:00",13.68,12.84,88.1,0.01,82.8,,,,,991,,,9,,,,,,,,
"2021-12-26 00:00:00",13.67,12.82,88.2,0,82.8,,,,,991,,,9,,,,,,,,
"2021-12-25 23:00:00",13.66,12.98,88,0,83.1,,,,,992,,,9.2,,,,,,,,
"2021-12-25 22:00:00",13.65,14.78,88.6,0.01,82.8,,,,,992,,,9.14,,,,,,,,
"2021-12-25 21:00:00",13.64,15.64,89.4,0.02,81.7,,,,,992,,,8.08,,,,,,,,
"2021-12-25 20:00:00",13.64,16.97,89.8,0.01,81.4,,,,,992,,,46.03,,,,,,,,
"2021-12-25 19:00:00",13.64,17.75,90.2,0.03,81.7,,,,,992,,,6.209,,,,,,,,
"2021-12-25 18:00:00",13.64,18.56,90.9,0.05,80.2,,,,,993,,,5.743,,,,,,,,
"2021-12-25 17:00:00",13.63,18.64,90.9,0.01,78.49,,,,,993,,,4.142,,,,,,,,
"2021-12-25 16:00:00",13.63,19.15,91,0.02,78.02,,,,,994,,,3.141,,,,,,,,
"2021-12-25 15:00:00",13.63,19.91,91.2,0.02,78.65,,,,,994,,,2.741,,,,,,,,
"2021-12-25 14:00:00",13.64,20.32,91.4,0.03,78.6,,,,,995,,,2.474,,,,,,,,
"2021-12-25 13:00:00",13.64,19.93,90.9,0.01,77.89,,,,,995,,,1.874,,,,,,,,
"2021-12-25 12:00:00",13.66,20.53,91.3,0.02,77.82,,,,,996,,,1.473,,,,,,,,
"2021-12-25 11:00:00",13.68,19.79,91.1,0.01,77.08,,,,,996,,,0.606,,,,,,,,
"2021-12-25 10:00:00",13.7,19.27,91,0.01,77.78,,,,,997,,,0.806,,,,,,,,
"2021-12-25 09:00:00",13.73,18.6,91,0,77.6,,,,,997,,,0.405,,,,,,,,
"2021-12-25 08:00:00",13.74,17.98,90.7,0.01,77.33,,,,,997,,,0.4,,,,,,,,
"2021-12-25 07:00:00",13.74,18.07,90.8,0.01,78.12,,,,,997,,,0.399,,,,,,,,
"2021-12-25 06:00:00",13.75,17.93,90.7,0.02,78.27,,,,,997,,,15.28,,,,,,,,
"2021-12-25 05:00:00",13.75,17.66,90.3,0.02,78.29,,,,,997,,,15.21,,,,,,,,
"2021-12-25 04:00:00",13.74,18.27,90.4,0.04,78.02,,,,,997,,,14.81,,,,,,,,
"2021-12-25 03:00:00",13.73,18.69,91.1,0.02,77.67,,,,,997,,,14.28,,,,,,,,
"2021-12-25 02:00:00",13.73,18.93,91.1,0.03,77.74,,,,,996,,,14.01,,,,,,,,
"2021-12-25 01:00:00",13.74,19.05,91.3,0.03,77.65,,,,,996,,,13.81,,,,,,,,
"2021-12-25 00:00:00",13.75,19.09,91.1,0.04,77.59,,,,,996,,,13.68,,,,,,,,
"2021-12-24 23:00:00",13.76,19.35,91.2,0.02,77.33,,,,,996,,,13.31,,,,,,,,
"2021-12-24 22:00:00",13.74,19.31,91.3,0.05,75.16,,,,,995,,,12.61,,,,,,,,
"2021-12-24 21:00:00",13.73,19.66,91.3,0.03,76.05,,,,,994,,,11.81,,,,,,,,
"2021-12-24 20:00:00",13.72,20.28,91.4,0.05,75.57,,,,,994,,,11.11,,,,,,,,
"2021-12-24 19:00:00",13.73,19.95,91.6,0.04,74.98,,,,,993,,,10.35,,,,,,,,
"2021-12-24 18:00:00",13.75,19.98,91.6,0.04,74.73,,,,,993,,,9.95,,,,,,,,
"2021-12-24 17:00:00",13.74,20.02,91.6,0.06,74.25,,,,,992,,,9.08,,,,,,,,
"2021-12-24 16:00:00",13.73,19.99,91.4,0.04,73.01,,,,,992,,,7.677,,,,,,,,
"2021-12-24 15:00:00",13.7,20.26,91.4,0.02,72.68,,,,,992,,,7.277,,,,,,,,
"2021-12-24 14:00:00",13.69,20.86,91,0.01,89.2,,,,,991,,,5.609,,,,,,,,
"2021-12-24 13:00:00",13.67,21.73,92,0.04,71.22,,,,,991,,,6.812,,,,,,,,
"2021-12-24 12:00:00",13.66,22.73,92.5,0.03,70.55,,,,,991,,,6.28,,,,,,,,
"2021-12-24 11:00:00",13.63,22.33,92.7,0.06,70,,,,,991,,,5.347,,,,,,,,
"2021-12-24 10:00:00",13.64,22.35,92.8,0.1,68.6,,,,,991,,,4.142,,,,,,,,
"2021-12-24 09:00:00",13.66,22.28,92.5,0.05,67.67,,,,,991,,,2.674,,,,,,,,
"2021-12-24 08:00:00",13.66,22.58,92.7,0.06,67.34,,,,,991,,,2.14,,,,,,,,
"2021-12-24 07:00:00",13.67,22.42,92.9,0.09,67,,,,,991,,,1.407,,,,,,,,
"2021-12-24 06:00:00",13.65,22.05,92.7,0.1,66.4,,,,,992,,,0.539,,,,,,,,
"2021-12-24 05:00:00",13.64,21.63,92.5,0.06,64.73,,,,,992,,,10.68,,,,,,,,
"2021-12-24 04:00:00",13.64,21.5,92.6,0.02,64.07,,,,,993,,,9.88,,,,,,,,
"2021-12-24 03:00:00",13.65,21.55,92.6,0.02,64.13,,,,,994,,,9.88,,,,,,,,
"2021-12-24 02:00:00",13.66,21.36,91.5,0.05,64.07,,,,,995,,,9.88,,,,,,,,
"2021-12-24 01:00:00",13.66,21.46,91.7,0.06,64.13,,,,,995,,,9.34,,,,,,,,
"2021-12-24 00:00:00",13.66,20.88,91.3,0.07,63.27,,,,,995,,,8.84,,,,,,,,
"2021-12-23 23:00:00",13.67,21.06,91.3,0.04,63.67,,,,,996,,,8.81,,,,,,,,
"2021-12-23 22:00:00",13.68,21.25,91.3,0.05,63.27,,,,,995,,,8.48,,,,,,,,
"2021-12-23 21:00:00",13.68,20.8,91.5,0.04,63.43,,,,,995,,,8.01,,,,,,,,
"2021-12-23 20:00:00",13.68,21.05,91.4,0.06,63.13,,,,,995,,,8.01,,,,,,,,
"2021-12-23 19:00:00",13.69,21.55,91.5,0.09,86.7,,,,,995,,,7.41,,,,,,,,
"2021-12-23 18:00:00",13.68,21.03,91.4,0.03,,,,,,995,,,6.676,,,,,,,,
"2021-12-23 17:00:00",13.68,21.62,90.4,0.07,62.13,,,,,996,,,6.276,,,,,,,,
"2021-12-23 16:00:00",13.67,21.83,90.9,0.07,62.23,,,,,996,,,6.143,,,,,,,,
"2021-12-23 15:00:00",13.67,21.29,90.8,0.03,61.8,,,,,995,,,5.609,,,,,,,,
"2021-12-23 14:00:00",13.67,21.35,89.6,0.05,61.23,,,,,996,,,5.342,,,,,,,,
"2021-12-23 13:00:00",13.64,21.61,90.1,0.11,62.1,,,,,996,,,5.075,,,,,,,,
"2021-12-23 12:00:00",13.65,21.63,91.3,0.09,83.3,,,,,996,,,4.575,,,,,,,,
"2021-12-23 11:00:00",13.6,21.98,91.4,0.06,87.7,,,,,996,,,4.143,,,,,,,,
"2021-12-23 10:00:00",13.59,21.27,90.9,0.05,88,,,,,996,,,3.608,,,,,,,,
"2021-12-23 09:00:00",13.57,21.85,91.9,0.07,87.9,,,,,996,,,3.479,,,,,,,,
"2021-12-23 08:00:00",13.54,23.22,91.9,0.07,58.9,,,,,996,,,2.154,,,,,,,,
"2021-12-23 07:00:00",13.49,24.44,91.5,0.07,58.81,,,,,996,,,1.088,,,,,,,,
"2021-12-23 06:00:00",13.47,27.12,93,0.04,57.74,,,,,996,,,0.488,,,,,,,,
"2021-12-23 05:00:00",13.45,28.18,94.7,0.07,57.17,,,,,996,,,5.89,,,,,,,,
"2021-12-23 04:00:00",13.43,28.57,95.2,0.09,56.74,,,,,997,,,5.756,,,,,,,,
"2021-12-23 03:00:00",13.4,29.02,95.3,0.08,54.84,,,,,998,,,4.49,,,,,,,,
"2021-12-23 02:00:00",13.38,28.99,95.1,0.01,55.61,,,,,998,,,4.223,,,,,,,,
"2021-12-23 01:00:00",13.38,29.14,94.7,0.01,55.74,,,,,999,,,4.223,,,,,,,,
"2021-12-23 00:00:00",13.37,29.02,95.5,0.01,54.81,,,,,999,,,4.023,,,,,,,,
"2021-12-22 23:00:00",13.36,29.11,94.8,0.01,55.31,,,,,1000,,,4.024,,,,,,,,
"2021-12-22 22:00:00",13.36,29.41,93.8,0.04,55.68,,,,,1000,,,4.157,,,,,,,,
"2021-12-22 21:00:00",13.36,28.94,95.2,0.05,83.6,,,,,1000,,,3.624,,,,,,,,
"2021-12-22 20:00:00",13.36,29.26,93.2,0,83.8,,,,,1001,,,3.156,,,,,,,,
"2021-12-22 19:00:00",13.35,29,95.5,0.03,78.82,,,,,1001,,,3.156,,,,,,,,
"2021-12-22 18:00:00",13.35,29.37,94.6,0.1,68.29,,,,,1001,,,3.025,,,,,,,,
"2021-12-22 17:00:00",13.33,29.49,95,0.11,68.41,,,,,1001,,,2.229,,,,,,,,
"2021-12-22 16:00:00",13.33,29.72,95.4,0.08,82.2,,,,,1002,,,0.429,,,,,,,,
"2021-12-22 15:00:00",13.32,30.19,95.7,0.01,76.18,,,,,1002,,,0.896,,,,,,,,
"2021-12-22 14:00:00",13.32,30.38,94.7,0.03,76.82,,,,,1003,,,0.696,,,,,,,,
"2021-12-22 13:00:00",13.32,30.49,91,0.01,52.78,,,,,1004,,,0.563,,,,,,,,
"2021-12-22 12:00:00",13.31,30.65,91.1,0,67.54,,,,,1005,,,0.428,,,,,,,,
"2021-12-22 11:00:00",13.31,30.56,93,0,68.91,,,,,1006,,,0.429,,,,,,,,
"2021-12-22 10:00:00",13.32,30.7,93.2,0.01,53.58,,,,,1007,,,0.429,,,,,,,,
"2021-12-22 09:00:00",13.33,30.14,91.9,0,52.45,,,,,1007,,,0.429,,,,,,,,
"2021-12-22 08:00:00",13.34,29.76,94.8,0.01,53.36,,,,,1007,,,0.36,,,,,,,,
"2021-12-22 07:00:00",13.34,30.18,93.7,0.01,53.09,,,,,1008,,,0.393,,,,,,,,
"2021-12-22 06:00:00",13.34,30.24,92.4,0,53.5,,,,,1008,,,0.492,,,,,,,,
"2021-12-22 05:00:00",13.35,30.23,93.9,0.01,52.77,,,,,1008,,,1.961,,,,,,,,
"2021-12-22 04:00:00",13.35,30.24,94.2,0.01,52.48,,,,,1009,,,1.891,,,,,,,,
"2021-12-22 03:00:00",13.36,30.22,93.9,0.01,52.69,,,,,1009,,,1.891,,,,,,,,
"2021-12-22 02:00:00",13.37,30.01,93.8,0,53.68,,,,,1009,,,1.889,,,,,,,,
"2021-12-22 01:00:00",13.38,30.11,94.9,0,53.88,,,,,1010,,,1.89,,,,,,,,
"2021-12-22 00:00:00",13.39,30.82,95.8,0.02,52.15,,,,,1010,,,1.623,,,,,,,,
"2021-12-21 23:00:00",13.4,31.28,96.4,0,53.29,,,,,1010,,,1.491,,,,,,,,
"2021-12-21 22:00:00",13.41,31.74,96.8,0.08,52.81,,,,,1011,,,1.556,,,,,,,,
"2021-12-21 21:00:00",13.41,28.84,93.5,0.06,53.09,,,,,1011,,,0.958,,,,,,,,
"2021-12-21 20:00:00",13.41,34.1,51.8,0,53.49,,,,,1012,,,0.293,,,,,,,,
"2021-12-21 19:00:00",13.4,34.65,46.24,0,53.29,,,,,1012,,,0.291,,,,,,,,
"2021-12-21 18:00:00",13.38,35.08,75.03,0,53.81,,,,,1013,,,0.296,,,,,,,,
"2021-12-21 17:00:00",13.39,35.27,66.04,0,53.68,,,,,1013,,,0.296,,,,,,,,
"2021-12-21 16:00:00",13.4,33.68,64.53,0,54.11,,,,,1013,,,0.296,,,,,,,,
"2021-12-21 15:00:00",13.41,35.1,50.5,0,72.11,,,,,1014,,,0.295,,,,,,,,
