"Date/Time (PST)","Battery Voltage  (v) ","Temperature  (deg F) ","Relative Humidity  (%) ","Precipitation  ("") ","Total Snow Depth  ("") ","Wind Direction  (deg.) ","Wind Speed Average  (mph) ","Wind Speed Minimum  (mph) ","Wind Speed Maximum  (mph) ","Barometric Pressure  (mb) ","Equipment Temperature  (deg F) ","Solar Radiation  (W/m2) ","24 Hour Snow  ("") ","Intermittent/Shot Snow  ("") ","Net Solar  (mJ/m2) ","Soil Moisture A  (VWC) ","Soil Moisture B  (VWC) ","Soil Moisture C  (VWC) ","Soil Temperature A  (deg F) ","Soil Temperature B  (deg F) ","Soil Temperature C  (deg F) "
"2022-05-31 18:00:00",13.47,42.77,66.59,,,47.9,8.21,2.759,14.61,,,,,,,,,,,,
"2022-05-31 17:00:00",13.48,42.73,64.35,,,35.08,11.97,4.36,21.22,,,,,,,,,,,,
"2022-05-31 16:00:00",13.49,42.39,64.02,,,34.07,12.06,3.543,18.46,,,,,,,,,,,,
"2022-05-31 15:00:00",13.49,42.58,64.56,,,40.94,11,3.338,18.8,,,,,,,,,,,,
"2022-05-31 14:00:00",13.48,43.11,63.54,,,70.01,11.34,5.042,21.15,,,,,,,,,,,,
"2022-05-31 13:00:00",13.47,42.54,65.72,,,84.8,12.47,5.485,20,,,,,,,,,,,,
"2022-05-31 12:00:00",13.46,41.52,67.5,,,57.01,11.2,4.735,17.51,,,,,,,,,,,,
"2022-05-31 11:00:00",13.44,39.16,70.48,,,39.39,14.5,7.698,24.39,,,,,,,,,,,,
"2022-05-31 10:00:00",13.42,36.53,79.22,,,29.18,17.48,9.4,27.55,,,,,,,,,,,,
"2022-05-31 09:00:00",13.41,34.77,89.6,,,35.09,18.44,9.09,33.27,,,,,,,,,,,,
"2022-05-31 08:00:00",13.41,34.28,92.1,,,49.99,18.46,9.88,27.07,,,,,,,,,,,,
"2022-05-31 07:00:00",13.41,34.49,91.1,,,49.89,19.13,8.65,31.06,,,,,,,,,,,,
"2022-05-31 06:00:00",13.41,34.5,90.2,,,48.82,19.47,5.858,30.75,,,,,,,,,,,,
"2022-05-31 05:00:00",13.41,34.32,88.8,,,46.59,18.99,10.52,29.22,,,,,,,,,,,,
"2022-05-31 04:00:00",13.41,33.97,90.2,,,46.69,19.81,10.32,31.26,,,,,,,,,,,,
"2022-05-31 03:00:00",13.41,33.28,91.5,,,39.62,20.53,12.09,31.77,,,,,,,,,,,,
"2022-05-31 02:00:00",13.42,32.98,90.2,,,34.05,19.97,11.51,29.77,,,,,,,,,,,,
"2022-05-31 01:00:00",13.42,33.32,85.1,,,35.2,18.75,12.29,27.79,,,,,,,,,,,,
"2022-05-31 00:00:00",13.42,32.77,89.3,,,36.23,16.9,8.96,23.74,,,,,,,,,,,,
"2022-05-30 23:00:00",13.42,34.1,84.4,,,26.47,15.95,8.58,23.7,,,,,,,,,,,,
"2022-05-30 22:00:00",13.42,33.5,87,,,30.81,16.46,8.72,23.16,,,,,,,,,,,,
"2022-05-30 21:00:00",13.43,33.28,87.4,,,34.34,13.77,3.644,20.26,,,,,,,,,,,,
"2022-05-30 20:00:00",13.43,32.15,86.5,,,101.5,2.924,0,15.77,,,,,,,,,,,,
"2022-05-30 19:00:00",13.43,32.82,83.7,,,102.3,1.492,0,5.483,,,,,,,,,,,,
"2022-05-30 18:00:00",13.43,33.34,79.65,,,157.8,0.056,0,1.362,,,,,,,,,,,,
"2022-05-30 17:00:00",13.43,33.47,78.69,,,165.6,0.479,0,5.654,,,,,,,,,,,,
"2022-05-30 16:00:00",13.44,33.62,77.19,,,165.4,2.734,0,12.5,,,,,,,,,,,,
"2022-05-30 15:00:00",13.44,35.81,70.7,,,160.3,1.781,0,14.31,,,,,,,,,,,,
"2022-05-30 14:00:00",13.44,34.02,73.39,,,168.9,1.279,0,5.586,,,,,,,,,,,,
"2022-05-30 13:00:00",13.45,33.65,70.97,,,161.3,1.545,0,10.93,,,,,,,,,,,,
"2022-05-30 12:00:00",13.45,33.81,72.82,,,134.9,1.46,0,9.03,,,,,,,,,,,,
"2022-05-30 11:00:00",13.45,31.67,78.26,,,131,2.515,0,8.17,,,,,,,,,,,,
"2022-05-30 10:00:00",13.45,30.82,76.59,,,157.6,0.225,0,4.53,,,,,,,,,,,,
"2022-05-30 09:00:00",13.45,29.55,79.95,,,102.7,0.623,0,6.744,,,,,,,,,,,,
"2022-05-30 08:00:00",13.45,28.08,78.92,,,86.7,0.021,0,1.26,,,,,,,,,,,,
"2022-05-30 07:00:00",13.45,26.89,73.49,,,92.6,0.132,0,3.61,,,,,,,,,,,,
"2022-05-30 06:00:00",13.45,24.34,75.19,,,29.41,1.428,0,9.57,,,,,,,,,,,,
"2022-05-30 05:00:00",13.45,24.42,70.33,,,34.62,0.443,0,4.325,,,,,,,,,,,,
"2022-05-30 04:00:00",13.45,24.9,75.01,,,340.8,8.66,0,29.8,,,,,,,,,,,,
"2022-05-30 03:00:00",13.44,26.26,64.82,,,348.1,9.23,0,27.66,,,,,,,,,,,,
"2022-05-30 02:00:00",13.44,25.45,74.38,,,5.057,8.97,0.136,31.3,,,,,,,,,,,,
"2022-05-30 01:00:00",13.44,26.92,69.64,,,329.6,14.16,2.759,33.07,,,,,,,,,,,,
"2022-05-30 00:00:00",13.44,24.21,87.4,,,316.9,18.16,0,38.73,,,,,,,,,,,,
"2022-05-29 23:00:00",13.44,27.05,70.15,,,285.7,29.57,10.83,43.43,,,,,,,,,,,,
"2022-05-29 22:00:00",13.44,26.63,74.32,,,284.6,29.92,4.394,48.98,,,,,,,,,,,,
"2022-05-29 21:00:00",13.44,26.69,74.08,,,284.7,35.49,15.5,51.63,,,,,,,,,,,,
"2022-05-29 20:00:00",13.44,25.42,82.3,,,281.1,35.19,20.81,47.99,,,,,,,,,,,,
"2022-05-29 19:00:00",13.44,26.04,83.1,,,275.6,36.32,24.86,50.1,,,,,,,,,,,,
"2022-05-29 18:00:00",13.44,27.01,81.8,,,273,35.19,22.99,45.85,,,,,,,,,,,,
"2022-05-29 17:00:00",13.44,27.81,78.42,,,270.7,35.71,20.3,48.19,,,,,,,,,,,,
"2022-05-29 16:00:00",13.45,27.06,80.2,,,270.7,37.08,22.48,48.36,,,,,,,,,,,,
"2022-05-29 15:00:00",13.45,27.41,83.2,,,271.7,37.99,28.06,49.25,,,,,,,,,,,,
"2022-05-29 14:00:00",13.45,28.38,80.5,,,271.2,35.17,23.78,48.06,,,,,,,,,,,,
"2022-05-29 13:00:00",13.45,28.56,79.34,,,273.1,36.97,23.84,46.29,,,,,,,,,,,,
"2022-05-29 12:00:00",13.45,28.1,81.9,,,274,43.1,28.03,58.89,,,,,,,,,,,,
"2022-05-29 11:00:00",13.45,26.97,83.3,,,277,47.36,26.36,61.52,,,,,,,,,,,,
"2022-05-29 10:00:00",13.45,26.45,83.5,,,271.5,51.8,34.91,64.07,,,,,,,,,,,,
"2022-05-29 09:00:00",13.45,26.39,89.4,,,270.5,56.02,44.55,76.06,,,,,,,,,,,,
"2022-05-29 08:00:00",13.45,25.7,90.2,,,268,55.59,40.94,67.37,,,,,,,,,,,,
"2022-05-29 07:00:00",13.45,26.09,90.6,,,268.5,50.99,37.43,66.69,,,,,,,,,,,,
"2022-05-29 06:00:00",13.45,26.59,90.8,,,268.9,47.71,36.21,61.24,,,,,,,,,,,,
"2022-05-29 05:00:00",13.45,27.72,90.2,,,269,47.07,33.11,66.28,,,,,,,,,,,,
"2022-05-29 04:00:00",13.44,29.69,85.8,,,271.7,37.21,25.03,45.47,,,,,,,,,,,,
"2022-05-29 03:00:00",13.44,31.18,79.78,,,304.3,12.7,0,39.23,,,,,,,,,,,,
"2022-05-29 02:00:00",13.44,30.59,89.4,,,83.5,0.956,0,7.05,,,,,,,,,,,,
"2022-05-29 01:00:00",13.44,31.13,85.8,,,346.6,1.455,0,7.663,,,,,,,,,,,,
"2022-05-29 00:00:00",13.44,30.59,84,,,273.4,1.691,0,8.62,,,,,,,,,,,,
"2022-05-28 23:00:00",13.45,29.91,88.8,,,256,8.67,0,20.67,,,,,,,,,,,,
"2022-05-28 22:00:00",13.45,28.96,91.6,,,252.1,16.8,6.335,30.18,,,,,,,,,,,,
"2022-05-28 21:00:00",13.45,29.98,86.4,,,236.9,17.59,7.698,32.02,,,,,,,,,,,,
"2022-05-28 20:00:00",13.45,31.54,92.2,,,224.1,11.31,1.158,23.43,,,,,,,,,,,,
"2022-05-28 19:00:00",13.45,33.16,89.3,,,252.1,13.96,1.839,23.6,,,,,,,,,,,,
"2022-05-28 18:00:00",13.45,33.55,90.7,,,220.9,17.34,7.868,33.72,,,,,,,,,,,,
"2022-05-28 17:00:00",13.45,34.02,86.7,,,223.5,16.23,6.846,31.64,,,,,,,,,,,,
"2022-05-28 16:00:00",13.45,32.2,89.8,,,222.3,10.64,3.849,22.17,,,,,,,,,,,,
"2022-05-28 15:00:00",13.45,32.42,90.5,,,220,4.933,0,16.72,,,,,,,,,,,,
"2022-05-28 14:00:00",13.45,32.72,89.9,,,213.9,7.098,0,17.78,,,,,,,,,,,,
"2022-05-28 13:00:00",13.45,34.25,86.2,,,227.9,9.02,3.951,16.62,,,,,,,,,,,,
"2022-05-28 12:00:00",13.45,33.65,86.7,,,227.6,8.62,1.465,18.43,,,,,,,,,,,,
"2022-05-28 11:00:00",13.45,31.98,88.9,,,227.3,11.91,5.177,19.89,,,,,,,,,,,,
"2022-05-28 10:00:00",13.45,31.34,90.8,,,227.7,13.04,5.109,20.61,,,,,,,,,,,,
"2022-05-28 09:00:00",13.45,30.67,89.8,,,238,12.08,4.837,23.91,,,,,,,,,,,,
"2022-05-28 08:00:00",13.45,30.93,83.3,,,247.4,15.39,6.369,24.05,,,,,,,,,,,,
"2022-05-28 07:00:00",13.45,31.98,73.54,,,254.5,20.18,9.06,26.4,,,,,,,,,,,,
"2022-05-28 06:00:00",13.45,32,73.2,,,254,22.46,14.54,27.86,,,,,,,,,,,,
"2022-05-28 05:00:00",13.45,31.76,73.48,,,253.9,18.1,9.98,27.35,,,,,,,,,,,,
"2022-05-28 04:00:00",13.45,31.4,69.11,,,255.5,16.69,9.67,23.19,,,,,,,,,,,,
"2022-05-28 03:00:00",13.45,30.28,74.32,,,253.5,17.6,10.15,25.51,,,,,,,,,,,,
"2022-05-28 02:00:00",13.45,29.94,76.13,,,260.5,22.17,14.92,28.47,,,,,,,,,,,,
"2022-05-28 01:00:00",13.45,31.02,76.01,,,261.6,20.25,9.5,29.97,,,,,,,,,,,,
"2022-05-28 00:00:00",13.45,32.23,72.79,,,265.2,17.07,8.82,23.47,,,,,,,,,,,,
"2022-05-27 23:00:00",13.45,30.29,84.1,,,267.6,20.45,12.98,27.45,,,,,,,,,,,,
"2022-05-27 22:00:00",13.45,29.24,83.7,,,276.8,22.23,14.07,33.65,,,,,,,,,,,,
"2022-05-27 21:00:00",13.45,29.58,83.6,,,276.1,21.95,12.36,32.08,,,,,,,,,,,,
"2022-05-27 20:00:00",13.45,29.62,90.5,,,264.8,20.96,12.74,33.89,,,,,,,,,,,,
"2022-05-27 19:00:00",13.45,30.48,81.5,,,259.8,28.26,17.75,41.38,,,,,,,,,,,,
"2022-05-27 18:00:00",13.45,31.12,84.1,,,256.3,31.6,19.41,47.75,,,,,,,,,,,,
"2022-05-27 17:00:00",13.45,31.56,83.1,,,254.2,33.68,13.62,52.32,,,,,,,,,,,,
"2022-05-27 16:00:00",13.45,32.57,74.25,,,257.7,32.62,11.04,49.05,,,,,,,,,,,,
"2022-05-27 15:00:00",13.46,31.25,83.7,,,256.5,26.94,9.91,38.94,,,,,,,,,,,,
"2022-05-27 14:00:00",13.46,31.12,87.1,,,248.9,24.79,8.07,42.78,,,,,,,,,,,,
"2022-05-27 13:00:00",13.47,31.02,89,,,248.8,21.52,4.837,36.89,,,,,,,,,,,,
"2022-05-27 12:00:00",13.47,32.07,91,,,246.6,20.3,7.426,36.35,,,,,,,,,,,,
"2022-05-27 11:00:00",13.46,33.77,87.3,,,246.7,19.56,6.438,39.38,,,,,,,,,,,,
"2022-05-27 10:00:00",13.45,33.41,87.9,,,249,19.17,5.041,32.63,,,,,,,,,,,,
"2022-05-27 09:00:00",13.45,34.1,89.4,,,247.7,19.54,8.79,34.74,,,,,,,,,,,,
"2022-05-27 08:00:00",13.46,33.23,92.4,,,249.7,21.07,8.18,35.02,,,,,,,,,,,,
"2022-05-27 07:00:00",13.47,33.98,95.3,,,231.2,17.91,1.669,33.86,,,,,,,,,,,,
"2022-05-27 06:00:00",13.48,34.81,95.1,,,221.8,25.1,8.04,43.13,,,,,,,,,,,,
"2022-05-27 05:00:00",13.47,35.23,94.9,,,223.7,25.57,9.27,42.92,,,,,,,,,,,,
"2022-05-27 04:00:00",13.47,35.77,94.7,,,225.3,24.33,11.85,42.78,,,,,,,,,,,,
"2022-05-27 03:00:00",13.46,36.26,94.5,,,225.8,22.08,6.983,46.5,,,,,,,,,,,,
"2022-05-27 02:00:00",13.46,37.04,93,,,230.3,20.89,8.41,37.2,,,,,,,,,,,,
"2022-05-27 01:00:00",13.46,36.79,93.9,,,242.9,20.63,5.824,44.21,,,,,,,,,,,,
"2022-05-27 00:00:00",13.45,36.93,92.7,,,243.6,21.62,7.017,43.29,,,,,,,,,,,,
"2022-05-26 23:00:00",13.45,36.88,93.6,,,243.8,17.42,4.905,38.15,,,,,,,,,,,,
"2022-05-26 22:00:00",13.46,37.08,93.9,,,243.8,21.05,8.65,36.89,,,,,,,,,,,,
"2022-05-26 21:00:00",13.46,37.09,93.7,,,228.8,20.49,8.75,34.2,,,,,,,,,,,,
"2022-05-26 20:00:00",13.45,37.73,88.1,,,229.6,20.96,9.4,37.23,,,,,,,,,,,,
"2022-05-26 19:00:00",13.45,37.35,85.9,,,244.8,20.81,5.041,38.83,,,,,,,,,,,,
"2022-05-26 18:00:00",13.45,39.63,77.99,,,260.2,33.53,21.66,42.2,,,,,,,,,,,,
"2022-05-26 17:00:00",13.45,41.56,71.18,,,258.6,21.25,6.982,35.46,,,,,,,,,,,,
"2022-05-26 16:00:00",13.45,45.78,59.02,,,249.8,16.42,4.326,27.59,,,,,,,,,,,,
"2022-05-26 15:00:00",13.47,45.1,62.92,,,240.5,11.92,3.304,25.04,,,,,,,,,,,,
"2022-05-26 14:00:00",13.49,45.98,56.27,,,249.1,17.14,6.302,29.84,,,,,,,,,,,,
"2022-05-26 13:00:00",13.53,44.88,58.71,,,248.2,16.32,6.336,26.84,,,,,,,,,,,,
"2022-05-26 12:00:00",13.55,44,57.72,,,240.6,12.87,2.589,30.97,,,,,,,,,,,,
"2022-05-26 11:00:00",13.55,45.27,55.4,,,245.9,9.9,1.533,20.3,,,,,,,,,,,,
"2022-05-26 10:00:00",13.54,44.05,57.09,,,227.1,6.601,1.022,14.82,,,,,,,,,,,,
"2022-05-26 09:00:00",13.49,44.19,53.65,,,234.6,8.33,0.273,17.78,,,,,,,,,,,,
"2022-05-26 08:00:00",13.44,43.76,55.02,,,250.2,12.07,3.372,19.45,,,,,,,,,,,,
"2022-05-26 07:00:00",13.44,44.35,57.28,,,261.9,17.05,11.58,23.47,,,,,,,,,,,,
"2022-05-26 06:00:00",13.44,44.42,57.21,,,279.6,16.17,4.393,25.24,,,,,,,,,,,,
"2022-05-26 05:00:00",13.44,45.17,50.67,,,269.7,20.36,9.13,28.58,,,,,,,,,,,,
"2022-05-26 04:00:00",13.44,44.93,48.81,,,270.1,24.93,15.33,34.67,,,,,,,,,,,,
"2022-05-26 03:00:00",13.44,45.39,47.66,,,268.9,22.33,13.15,30.79,,,,,,,,,,,,
"2022-05-26 02:00:00",13.44,44.8,49.79,,,261.4,23.44,15.97,32.15,,,,,,,,,,,,
"2022-05-26 01:00:00",13.44,43.92,57.36,,,259.9,27.11,20.98,36.2,,,,,,,,,,,,
"2022-05-26 00:00:00",13.44,43.07,60.64,,,260,27.04,19.24,35.22,,,,,,,,,,,,
"2022-05-25 23:00:00",13.45,43.63,58.2,,,255,25.73,15.91,35.12,,,,,,,,,,,,
"2022-05-25 22:00:00",13.45,43.36,60.42,,,252.5,21.9,10.05,30.65,,,,,,,,,,,,
"2022-05-25 21:00:00",13.46,42.3,64.17,,,247.7,17.56,8.75,25.51,,,,,,,,,,,,
"2022-05-25 20:00:00",13.47,42.44,65.12,,,247.3,18.41,6.541,30.15,,,,,,,,,,,,
"2022-05-25 19:00:00",13.49,41.84,74.73,,,247.3,18.14,3.952,32.19,,,,,,,,,,,,
"2022-05-25 18:00:00",13.52,42.28,76.66,,,248.3,18.69,5.791,30.01,,,,,,,,,,,,
"2022-05-25 17:00:00",13.56,41.47,81.2,,,246.7,16.38,8.07,27.9,,,,,,,,,,,,
"2022-05-25 16:00:00",13.57,40.96,82.3,,,244.8,15.87,6.167,27.43,,,,,,,,,,,,
"2022-05-25 15:00:00",13.57,40.64,83.8,,,245.8,15.38,6.881,30.25,,,,,,,,,,,,
"2022-05-25 14:00:00",13.54,40.07,83.9,,,252.3,17.63,9.16,29.84,,,,,,,,,,,,
"2022-05-25 13:00:00",13.51,39.86,84.2,,,257.7,21.09,11.65,30.11,,,,,,,,,,,,
"2022-05-25 12:00:00",13.46,39.5,85.1,,,261,23.34,15.87,30.34,,,,,,,,,,,,
"2022-05-25 11:00:00",13.43,38.99,85.6,,,257.9,21.9,13.73,31.5,,,,,,,,,,,,
"2022-05-25 10:00:00",13.43,39.13,89.1,,,255.2,18.36,11.75,27.62,,,,,,,,,,,,
"2022-05-25 09:00:00",13.43,38.07,91.4,,,256.5,21.66,13.28,28.78,,,,,,,,,,,,
"2022-05-25 08:00:00",13.43,37.73,94.5,,,247.9,19.9,10.35,31.03,,,,,,,,,,,,
"2022-05-25 07:00:00",13.43,38.29,94.4,,,253.3,27.41,14.24,38.86,,,,,,,,,,,,
"2022-05-25 06:00:00",13.43,37.5,94.5,,,253.6,30.21,19.65,40.4,,,,,,,,,,,,
"2022-05-25 05:00:00",13.43,37.53,94.4,,,254,29.17,16.62,41.04,,,,,,,,,,,,
"2022-05-25 04:00:00",13.43,37.28,94,,,250.4,26.72,10.32,39.34,,,,,,,,,,,,
"2022-05-25 03:00:00",13.43,37.02,94.7,,,247.7,20.7,7.152,41.42,,,,,,,,,,,,
"2022-05-25 02:00:00",13.44,38.52,94.3,,,246.5,18.7,4.973,39.88,,,,,,,,,,,,
"2022-05-25 01:00:00",13.44,38.84,94.2,,,246.6,17.78,5.654,40.67,,,,,,,,,,,,
"2022-05-25 00:00:00",13.44,38.19,94.3,,,242.8,16.15,7.255,31.09,,,,,,,,,,,,
"2022-05-24 23:00:00",13.44,38.16,94.1,,,248.6,16.88,5.892,32.02,,,,,,,,,,,,
"2022-05-24 22:00:00",13.45,37.47,94,,,246.8,19.56,7.766,35.59,,,,,,,,,,,,
"2022-05-24 21:00:00",13.46,37.92,92.7,,,247.5,20.43,9.3,33.62,,,,,,,,,,,,
"2022-05-24 20:00:00",13.47,37.21,88.5,,,246.1,22.23,9.78,33.93,,,,,,,,,,,,
"2022-05-24 19:00:00",13.49,36.55,85.2,,,249.5,23.97,10.22,35.77,,,,,,,,,,,,
"2022-05-24 18:00:00",13.52,38.85,84.1,,,254.7,23.82,8.28,33.96,,,,,,,,,,,,
"2022-05-24 17:00:00",13.57,38.42,80.8,,,251.2,17.04,8.59,27.12,,,,,,,,,,,,
"2022-05-24 16:00:00",13.57,40.28,67.04,,,254.4,17.41,7.256,30.42,,,,,,,,,,,,
"2022-05-24 15:00:00",13.51,40.96,41.89,,,249.2,16.14,6.438,30.35,,,,,,,,,,,,
"2022-05-24 14:00:00",13.5,41.86,28.15,,,250.1,11.38,0.068,19.69,,,,,,,,,,,,
"2022-05-24 13:00:00",13.55,42.83,37.32,,,240.6,8.27,1.771,15.3,,,,,,,,,,,,
"2022-05-24 12:00:00",13.52,42.6,22.4,,,271.6,7.369,0,17.44,,,,,,,,,,,,
"2022-05-24 11:00:00",13.46,42.84,33.56,,,274.7,0.26,0,10.29,,,,,,,,,,,,
"2022-05-24 10:00:00",13.43,39.16,46.1,,,182.9,0.049,0,1.873,,,,,,,,,,,,
"2022-05-24 09:00:00",13.42,39.77,33.06,,,128.2,0.257,0,2.657,,,,,,,,,,,,
"2022-05-24 08:00:00",13.42,38.81,27.04,,,209,0.016,0,0.238,,,,,,,,,,,,
"2022-05-24 07:00:00",13.42,35.76,23.75,,,212.4,0.01,0,0.068,,,,,,,,,,,,
"2022-05-24 06:00:00",13.42,36.24,18.36,,,107.6,0.03,0,1.022,,,,,,,,,,,,
"2022-05-24 05:00:00",13.42,35.72,18.87,,,15.24,0.937,0,4.836,,,,,,,,,,,,
"2022-05-24 04:00:00",13.42,36.48,17.95,,,3.792,0.048,0,1.464,,,,,,,,,,,,
"2022-05-24 03:00:00",13.42,35.1,27.91,,,19.05,0.361,0,3.133,,,,,,,,,,,,
"2022-05-24 02:00:00",13.42,36.24,23.48,,,358.1,3.212,0,10.18,,,,,,,,,,,,
"2022-05-24 01:00:00",13.43,33.83,40.87,,,308.3,0.535,0,6.743,,,,,,,,,,,,
"2022-05-24 00:00:00",13.44,34.23,38.79,,,31.01,0.317,0,3.27,,,,,,,,,,,,
"2022-05-23 23:00:00",13.45,33.57,47.57,,,20.65,3.994,0,12.3,,,,,,,,,,,,
"2022-05-23 22:00:00",13.46,35.65,45.16,,,357.2,11.51,0,38.19,,,,,,,,,,,,
"2022-05-23 21:00:00",13.46,35.65,54.03,,,24,6.38,0,31.54,,,,,,,,,,,,
"2022-05-23 20:00:00",13.45,35.62,65.87,,,321.5,14.1,0,32.8,,,,,,,,,,,,
"2022-05-23 19:00:00",13.45,35.89,62.14,,,292.4,22.39,8.48,36.38,,,,,,,,,,,,
"2022-05-23 18:00:00",13.46,36.43,63.24,,,284.6,23.26,10.53,36.79,,,,,,,,,,,,
"2022-05-23 17:00:00",13.48,36.57,70.12,,,282.1,22.89,9.88,38.19,,,,,,,,,,,,
"2022-05-23 16:00:00",13.52,37.59,71.85,,,270.5,20.75,10.08,33.83,,,,,,,,,,,,
"2022-05-23 15:00:00",13.48,39.51,63.63,,,259.3,20.94,10.9,32.66,,,,,,,,,,,,
"2022-05-23 14:00:00",13.41,38.82,66.96,,,266.3,20.26,11.78,30.86,,,,,,,,,,,,
"2022-05-23 13:00:00",13.42,38.74,61.93,,,257.3,19.85,12.36,29.36,,,,,,,,,,,,
"2022-05-23 12:00:00",13.41,39.44,62.14,,,270.9,10.34,0.477,23.87,,,,,,,,,,,,
"2022-05-23 11:00:00",13.41,39.87,62,,,269.2,11.97,3.61,22.31,,,,,,,,,,,,
"2022-05-23 10:00:00",13.41,39.01,68.26,,,337.9,4.055,0,20.98,,,,,,,,,,,,
"2022-05-23 09:00:00",13.41,38.58,63.84,,,71.93,1.148,0,7.152,,,,,,,,,,,,
"2022-05-23 08:00:00",13.41,37.88,61.24,,,62.09,0.285,0,3.269,,,,,,,,,,,,
"2022-05-23 07:00:00",13.41,37.36,65.58,,,24.24,0.909,0,9.84,,,,,,,,,,,,
"2022-05-23 06:00:00",13.41,36.18,59.92,,,272.6,14.55,1.873,26.26,,,,,,,,,,,,
"2022-05-23 05:00:00",13.4,37.37,50.84,,,324.2,8.87,0,20.09,,,,,,,,,,,,
"2022-05-23 04:00:00",13.4,38.03,44.21,,,22.64,2.346,0,11.88,,,,,,,,,,,,
"2022-05-23 03:00:00",13.4,36.84,56.65,,,271.3,7.287,0,17.27,,,,,,,,,,,,
"2022-05-23 02:00:00",13.4,36.53,68.5,,,255.2,13.17,9.06,19.17,,,,,,,,,,,,
"2022-05-23 01:00:00",13.4,37.18,67.28,,,246.5,9.86,3.814,17.16,,,,,,,,,,,,
"2022-05-23 00:00:00",13.4,37.57,68.24,,,239.9,5.216,0.102,12.6,,,,,,,,,,,,
"2022-05-22 23:00:00",13.4,37.3,74.65,,,236.3,2.05,0,5.142,,,,,,,,,,,,
"2022-05-22 22:00:00",13.4,36.67,77.06,,,233.3,0.6,0,2.861,,,,,,,,,,,,
"2022-05-22 21:00:00",13.41,37.01,75.38,,,232.3,0.377,0,3.099,,,,,,,,,,,,
"2022-05-22 20:00:00",13.41,37.6,74.02,,,200.7,0.165,0,2.588,,,,,,,,,,,,
"2022-05-22 19:00:00",13.41,41.12,58.04,,,198.2,0.65,0,5.585,,,,,,,,,,,,
"2022-05-22 18:00:00",13.41,42.5,51.5,,,239.8,1.927,0,6.914,,,,,,,,,,,,
"2022-05-22 17:00:00",13.41,42.18,51.75,,,235.8,1.869,0,8.24,,,,,,,,,,,,
"2022-05-22 16:00:00",13.41,41.69,52.76,,,246.1,2.955,0,7.151,,,,,,,,,,,,
"2022-05-22 15:00:00",13.41,41.68,52.87,,,247.6,2.158,0,6.13,,,,,,,,,,,,
