"Date/Time (PST)","Battery Voltage  (v) ","Temperature  (deg F) ","Relative Humidity  (%) ","Precipitation  ("") ","Total Snow Depth  ("") ","Wind Direction  (deg.) ","Wind Speed Average  (mph) ","Wind Speed Minimum  (mph) ","Wind Speed Maximum  (mph) ","Barometric Pressure  (mb) ","Equipment Temperature  (deg F) ","Solar Radiation  (W/m2) ","24 Hour Snow  ("") ","Intermittent/Shot Snow  ("") ","Net Solar  (mJ/m2) ","Soil Moisture A  (VWC) ","Soil Moisture B  (VWC) ","Soil Moisture C  (VWC) ","Soil Temperature A  (deg F) ","Soil Temperature B  (deg F) ","Soil Temperature C  (deg F) "
"2020-12-31 06:00:00",13.47,23.28,97.5,,,281.7,19.97,16,26.28,,,,,,,,,,,,
"2020-12-31 05:00:00",13.46,22.98,97.4,,,281.7,22.03,15.31,29.07,,,,,,,,,,,,
"2020-12-31 04:00:00",13.46,23.95,97.9,,,281.7,21.44,15.1,28.16,,,,,,,,,,,,
"2020-12-31 03:00:00",13.45,24.38,98.1,,,281.7,21.41,16.07,26.91,,,,,,,,,,,,
"2020-12-31 02:00:00",13.45,24.5,98.3,,,281.7,19.84,15.59,25.02,,,,,,,,,,,,
"2020-12-31 01:00:00",13.45,24.14,98.1,,,242.6,23.36,18.38,29.56,,,,,,,,,,,,
"2020-12-31 00:00:00",13.44,23.46,97.7,,,210.8,24.44,18.8,30.89,,,,,,,,,,,,
"2020-12-30 23:00:00",13.44,22.98,97.4,,,214.7,21.33,15.24,28.3,,,,,,,,,,,,
"2020-12-30 22:00:00",13.43,22.73,97.2,,,215.3,20.92,15.65,26.14,,,,,,,,,,,,
"2020-12-30 21:00:00",13.43,23.65,97.6,,,202.4,20.37,16.21,25.02,,,,,,,,,,,,
"2020-12-30 20:00:00",13.43,23.4,97.6,,,185.2,19.01,13.91,23.34,,,,,,,,,,,,
"2020-12-30 19:00:00",13.43,23.22,97.4,,,213.9,20.42,14.26,27.4,,,,,,,,,,,,
"2020-12-30 18:00:00",13.42,23.09,97.3,,,250.6,25.29,18.73,31.38,,,,,,,,,,,,
"2020-12-30 17:00:00",13.41,23.46,97.7,,,225.1,23.1,17.82,30.4,,,,,,,,,,,,
"2020-12-30 16:00:00",13.41,24.01,97.9,,,220.5,21.6,15.79,26.62,,,,,,,,,,,,
"2020-12-30 15:00:00",13.41,24.25,98,,,225.2,23.8,15.16,33.47,,,,,,,,,,,,
"2020-12-30 14:00:00",13.41,24.13,98.1,,,229.5,27.82,20.54,36.27,,,,,,,,,,,,
"2020-12-30 13:00:00",13.41,24.5,97.7,,,220.5,25.15,18.45,32.43,,,,,,,,,,,,
"2020-12-30 12:00:00",13.43,23.89,97.6,,,222.5,25.45,19.15,32.29,,,,,,,,,,,,
"2020-12-30 11:00:00",13.43,24.57,98.1,,,221.3,23.22,16.77,31.94,,,,,,,,,,,,
"2020-12-30 10:00:00",13.44,24.26,97.6,,,217.8,29.4,21.25,40.74,,,,,,,,,,,,
"2020-12-30 09:00:00",13.44,21.39,96.9,,,219.6,26.71,16.84,36.9,,,,,,,,,,,,
"2020-12-30 08:00:00",13.44,21.75,96.4,,,224.2,30.06,23.97,38.23,,,,,,,,,,,,
"2020-12-30 07:00:00",13.44,23.83,97.2,,,230.7,25.36,17.89,33.76,,,,,,,,,,,,
"2020-12-30 06:00:00",13.44,28.05,100,,,235.2,26.18,19.22,35.08,,,,,,,,,,,,
"2020-12-30 05:00:00",13.44,24.99,99.2,,,236,25.85,19.29,32.92,,,,,,,,,,,,
"2020-12-30 04:00:00",13.43,22.61,97,,,241,28.42,19.78,36.41,,,,,,,,,,,,
"2020-12-30 03:00:00",13.42,23.34,97.3,,,244.1,29.87,21.46,41.09,,,,,,,,,,,,
"2020-12-30 02:20:00",,,,,,,,,,,,,,,,,,,,,
"2020-12-30 02:00:00",13.42,26.03,99.1,,,249.7,29.2,18.59,39.91,,,,,,,,,,,,
"2020-12-30 01:00:00",13.43,29.52,100,,,255.4,28.09,16.91,39.56,,,,,,,,,,,,
"2020-12-30 00:00:00",13.43,29.52,100,,,255.3,27.03,16.63,38.37,,,,,,,,,,,,
"2020-12-29 23:00:00",13.43,28.91,100,,,258.1,22.78,12.16,36.13,,,,,,,,,,,,
"2020-12-29 22:00:00",13.44,26.71,93.8,,,264.2,28.93,15.93,40.67,,,,,,,,,,,,
"2020-12-29 21:00:00",13.44,22.24,88.1,,,265.9,30.37,20.34,42,,,,,,,,,,,,
"2020-12-29 20:00:00",13.44,22.36,84.8,,,269.7,33.01,19.08,42.49,,,,,,,,,,,,
"2020-12-29 19:00:00",13.44,22.36,88.4,,,269,36.58,23.13,46.06,,,,,,,,,,,,
"2020-12-29 18:00:00",13.44,23.71,88.2,,,267,33.68,19.99,42.84,,,,,,,,,,,,
"2020-12-29 17:00:00",13.44,24.63,60.8,,,263.5,35.68,26.98,45.22,,,,,,,,,,,,
"2020-12-29 16:00:00",13.44,25.24,64.06,,,265.8,36.31,26.98,43.26,,,,,,,,,,,,
"2020-12-29 15:00:00",13.45,25.48,25,,,265.3,31.5,14.96,40.67,,,,,,,,,,,,
"2020-12-29 14:00:00",13.48,27.01,37.94,,,266.1,28.04,17.75,37.39,,,,,,,,,,,,
"2020-12-29 13:00:00",13.44,27.44,29.28,,,268.9,32.27,17.68,40.74,,,,,,,,,,,,
"2020-12-29 12:00:00",13.44,27.74,32.95,,,264.6,25.54,12.3,39.42,,,,,,,,,,,,
"2020-12-29 11:00:00",13.48,29.7,33.49,,,248.6,18.84,7.479,34.74,,,,,,,,,,,,
"2020-12-29 10:00:00",13.53,30.45,30.75,,,268,18.76,5.802,41.25,,,,,,,,,,,,
"2020-12-29 09:00:00",13.6,29.05,39.76,,,280.5,20.45,10.28,33.49,,,,,,,,,,,,
"2020-12-29 08:00:00",13.61,30.09,30.92,,,286.8,19.08,8.39,39.5,,,,,,,,,,,,
"2020-12-29 07:00:00",13.61,29.54,25.48,,,280.9,19.97,9.09,46.28,,,,,,,,,,,,
"2020-12-29 06:00:00",13.61,29.54,27.01,,,277.1,19.65,9.3,31.81,,,,,,,,,,,,
"2020-12-29 05:00:00",13.61,28.68,24.13,,,254.4,22.4,5.593,45.86,,,,,,,,,,,,
"2020-12-29 04:00:00",13.61,29.42,21.78,,,279.9,13.64,1.818,30.34,,,,,,,,,,,,
"2020-12-29 03:00:00",13.61,28.68,25.59,,,283.1,10.17,0,27.82,,,,,,,,,,,,
"2020-12-29 02:00:00",13.6,28.26,40.13,,,269.9,10.74,1.678,23.28,,,,,,,,,,,,
"2020-12-29 01:00:00",13.59,28.26,39.96,,,284.2,12.06,5.173,20.34,,,,,,,,,,,,
"2020-12-29 00:00:00",13.59,27.34,16.14,,,270.2,18.02,9.09,24.61,,,,,,,,,,,,
"2020-12-28 23:00:00",13.57,28.19,16.58,,,267,17.85,11.39,23.07,,,,,,,,,,,,
"2020-12-28 22:00:00",13.56,28.31,17.09,,,279.5,11.72,6.431,18.38,,,,,,,,,,,,
"2020-12-28 21:00:00",13.54,29.1,16.54,,,300.2,8.18,2.656,15.03,,,,,,,,,,,,
"2020-12-28 20:00:00",13.51,29.89,17.36,,,301.8,7.029,3.355,10.69,,,,,,,,,,,,
"2020-12-28 19:00:00",13.49,29.15,14.27,,,282.7,2.462,0,8.88,,,,,,,,,,,,
"2020-12-28 18:00:00",13.45,31.17,11.48,,,316.3,1.682,0,12.72,,,,,,,,,,,,
"2020-12-28 17:00:00",13.4,29.87,13.18,,,289.2,2.248,0,8.94,,,,,,,,,,,,
"2020-12-28 16:00:00",13.33,30.17,23.7,,,268.4,0.016,0,0.07,,,,,,,,,,,,
"2020-12-28 15:00:00",13.27,34.57,18.13,,,282.8,0.016,0,0.07,,,,,,,,,,,,
"2020-12-28 14:00:00",13.22,33.52,17.66,,,234.8,0.018,0,0.07,,,,,,,,,,,,
"2020-12-28 13:00:00",13.23,36.89,15.62,,,83.7,0.021,0,0.07,,,,,,,,,,,,
"2020-12-28 12:00:00",13.25,33.77,8.96,,,164.6,0.523,0,9.29,,,,,,,,,,,,
"2020-12-28 11:00:00",13.31,33.17,7.607,,,145.1,1.4,0,7.057,,,,,,,,,,,,
"2020-12-28 10:00:00",13.38,31.22,7.879,,,60.7,1.74,0,9.5,,,,,,,,,,,,
"2020-12-28 09:00:00",13.44,29.46,9.04,,,34.16,0.734,0,4.053,,,,,,,,,,,,
"2020-12-28 08:00:00",13.45,28.6,8.36,,,33.18,0.846,0,3.355,,,,,,,,,,,,
"2020-12-28 07:00:00",13.45,28.48,9.31,,,35.91,1.749,0,5.032,,,,,,,,,,,,
"2020-12-28 06:00:00",13.45,29.46,6.08,,,36.07,0.454,0,2.167,,,,,,,,,,,,
"2020-12-28 05:00:00",13.45,28.48,8.73,,,36.55,1.01,0,6.01,,,,,,,,,,,,
"2020-12-28 04:00:00",13.45,28.78,9.71,,,37.08,0.46,0,4.752,,,,,,,,,,,,
"2020-12-28 03:00:00",13.46,27.74,10.39,,,35.72,0.414,0,5.172,,,,,,,,,,,,
"2020-12-28 02:00:00",13.45,26.83,12.6,,,35.58,0.204,0,4.752,,,,,,,,,,,,
"2020-12-28 01:00:00",13.46,26.15,23.64,,,36.22,0.739,0,5.591,,,,,,,,,,,,
"2020-12-28 00:00:00",13.46,24.63,32.68,,,35.2,0.604,0,4.473,,,,,,,,,,,,
"2020-12-27 23:00:00",13.46,24.14,38.96,,,40.32,3.006,0,8.81,,,,,,,,,,,,
"2020-12-27 22:00:00",13.45,23.1,35.84,,,43.95,4.982,0,10.48,,,,,,,,,,,,
"2020-12-27 21:00:00",13.45,21.81,48.88,,,45.52,4.245,0.07,9.23,,,,,,,,,,,,
"2020-12-27 20:00:00",13.44,23.28,39.3,,,45.48,4.317,0.978,11.32,,,,,,,,,,,,
"2020-12-27 19:00:00",13.43,23.22,42.83,,,46.76,6.039,1.328,12.37,,,,,,,,,,,,
"2020-12-27 18:00:00",13.42,21.93,51.28,,,46.19,2.449,0,9.15,,,,,,,,,,,,
"2020-12-27 17:00:00",13.41,20.77,57.64,,,44,0.015,0,0.07,,,,,,,,,,,,
"2020-12-27 16:00:00",13.43,23.46,61.75,,,39.15,0.028,0,0.21,,,,,,,,,,,,
"2020-12-27 15:00:00",13.45,24.99,64.98,,,40.11,0.13,0,2.167,,,,,,,,,,,,
"2020-12-27 14:00:00",13.46,24.63,78.36,,,40.64,0.386,0,3.984,,,,,,,,,,,,
"2020-12-27 13:00:00",13.47,22.61,87.5,,,39.28,0.083,0,1.677,,,,,,,,,,,,
"2020-12-27 12:00:00",13.46,24.93,95.9,,,41.25,0.159,0,2.376,,,,,,,,,,,,
"2020-12-27 11:00:00",13.44,29.52,97.9,,,41.93,0.02,0,0.21,,,,,,,,,,,,
"2020-12-27 10:00:00",13.44,28.91,96.2,,,39.84,0.119,0,2.306,,,,,,,,,,,,
"2020-12-27 09:00:00",13.44,24.38,97.6,,,124,0.932,0,4.543,,,,,,,,,,,,
"2020-12-27 08:00:00",13.44,19.8,93.8,,,62.7,0.194,0,1.607,,,,,,,,,,,,
"2020-12-27 07:00:00",13.45,19.61,93.8,,,124.3,1.166,0,5.102,,,,,,,,,,,,
"2020-12-27 06:00:00",13.45,20.65,95.1,,,226.8,2.973,0,6.08,,,,,,,,,,,,
"2020-12-27 05:00:00",13.46,19.86,95.4,,,257.2,3.33,1.607,6.22,,,,,,,,,,,,
"2020-12-27 04:00:00",13.46,19.92,95.7,,,267.1,3.935,2.097,6.849,,,,,,,,,,,,
"2020-12-27 03:00:00",13.46,17.96,94.1,,,250.7,6.241,3.914,8.88,,,,,,,,,,,,
"2020-12-27 02:00:00",13.46,20.65,95.7,,,295.3,6.192,3.704,10.55,,,,,,,,,,,,
"2020-12-27 01:00:00",13.46,21.94,96.7,,,241.5,6.539,3.774,9.37,,,,,,,,,,,,
"2020-12-27 00:00:00",13.47,20.84,96.7,,,218.2,6.414,4.752,9.92,,,,,,,,,,,,
"2020-12-26 23:00:00",13.47,18.88,96.8,,,283.6,8.36,5.311,11.6,,,,,,,,,,,,
"2020-12-26 22:00:00",13.46,17.17,94.4,,,203.7,9.4,7.129,12.79,,,,,,,,,,,,
"2020-12-26 21:00:00",13.45,17.6,93.7,,,194.8,9.11,7.198,12.65,,,,,,,,,,,,
"2020-12-26 20:00:00",13.44,19.92,94.9,,,194.8,9.46,6.15,13.98,,,,,,,,,,,,
"2020-12-26 19:00:00",13.43,20.96,96.3,,,194.8,9.43,6.779,13.49,,,,,,,,,,,,
"2020-12-26 18:00:00",13.42,20.28,96,,,194.8,9.28,6.988,12.58,,,,,,,,,,,,
"2020-12-26 17:00:00",13.4,19.97,95.5,,,194.8,8.13,5.8,11.32,,,,,,,,,,,,
"2020-12-26 16:00:00",13.38,18.93,94.7,,,194.8,7.831,5.59,10.55,,,,,,,,,,,,
"2020-12-26 15:00:00",13.37,19.72,94.5,,,194.8,7.862,5.45,10.9,,,,,,,,,,,,
"2020-12-26 14:00:00",13.38,20.83,95.3,,,194.8,9.59,6.429,13.49,,,,,,,,,,,,
"2020-12-26 13:00:00",13.4,23.09,98.2,,,194.8,10.56,7.548,13.63,,,,,,,,,,,,
"2020-12-26 12:00:00",13.41,23.83,98.5,,,194.8,10.28,6.919,13.84,,,,,,,,,,,,
"2020-12-26 11:00:00",13.43,23.46,98.4,,,194.8,10.48,6.989,14.61,,,,,,,,,,,,
"2020-12-26 10:00:00",13.45,21.14,96.7,,,194.8,9.61,6.639,14.26,,,,,,,,,,,,
"2020-12-26 09:00:00",13.45,19.06,95.6,,,194.8,12.74,8.25,16.56,,,,,,,,,,,,
"2020-12-26 08:00:00",13.44,17.35,93.6,,,194.8,11.15,6.639,17.33,,,,,,,,,,,,
"2020-12-26 07:00:00",13.44,20.16,95.7,,,194.8,9.29,6.569,14.19,,,,,,,,,,,,
"2020-12-26 06:00:00",13.43,19.73,95,,,194.9,9.44,6.569,14.68,,,,,,,,,,,,
"2020-12-26 05:00:00",13.41,22.54,97,,,194.8,8.17,5.73,11.18,,,,,,,,,,,,
"2020-12-26 04:00:00",13.41,22.97,97.3,,,194.8,7.674,4.472,10.97,,,,,,,,,,,,
"2020-12-26 03:00:00",13.41,24.07,97.9,,,194.8,7.24,3.354,11.39,,,,,,,,,,,,
"2020-12-26 02:00:00",13.4,24.99,98.6,,,177.3,9.87,6.988,13,,,,,,,,,,,,
"2020-12-26 01:00:00",13.4,25.17,98.7,,,203.2,11.9,8.8,16.98,,,,,,,,,,,,
"2020-12-26 00:00:00",13.4,25.11,98.7,,,212,14.25,10.27,17.75,,,,,,,,,,,,
"2020-12-25 23:00:00",13.4,24.98,98.8,,,225.9,14.08,10.41,17.33,,,,,,,,,,,,
"2020-12-25 22:00:00",13.4,25.11,98.9,,,221.9,14.51,11.32,18.38,,,,,,,,,,,,
"2020-12-25 21:00:00",13.4,24.74,98.7,,,216.9,13.64,11.18,16.91,,,,,,,,,,,,
"2020-12-25 20:00:00",13.4,25.1,98.7,,,218.8,13.92,9.57,24.88,,,,,,,,,,,,
"2020-12-25 19:00:00",13.4,25.66,99.1,,,216.1,14.45,9.92,30.33,,,,,,,,,,,,
"2020-12-25 18:00:00",13.4,24.86,98.6,,,217.9,14.14,8.94,20.82,,,,,,,,,,,,
"2020-12-25 17:00:00",13.4,23.76,98.3,,,216.3,16.72,12.51,25.23,,,,,,,,,,,,
"2020-12-25 16:00:00",13.4,24.13,97.4,,,213.9,16.38,10.27,29.21,,,,,,,,,,,,
"2020-12-25 15:00:00",13.4,23.33,97.4,,,202.2,19.53,8.53,33.47,,,,,,,,,,,,
"2020-12-25 14:00:00",13.4,23.21,97.2,,,188.7,21.44,9.15,37.88,,,,,,,,,,,,
"2020-12-25 13:00:00",13.41,22.17,97.2,,,201.2,16.09,6.639,34.8,,,,,,,,,,,,
"2020-12-25 12:00:00",13.41,22.97,96.5,,,193.8,18.46,6.22,48.01,,,,,,,,,,,,
"2020-12-25 11:00:00",13.42,23.53,97.8,,,187.5,16.84,7.897,37.67,,,,,,,,,,,,
"2020-12-25 10:00:00",13.41,25.84,100,,,193.5,9.27,0,24.25,,,,,,,,,,,,
"2020-12-25 09:00:00",13.4,23.33,70.71,,,194.9,11.68,2.376,24.39,,,,,,,,,,,,
"2020-12-25 08:00:00",13.4,26.51,51.56,,,213.7,8.43,1.188,19.15,,,,,,,,,,,,
"2020-12-25 07:00:00",13.39,25.96,49.59,,,205.5,12.32,3.983,28.37,,,,,,,,,,,,
"2020-12-25 06:00:00",13.4,26.02,49.89,,,210.3,4.793,0,11.74,,,,,,,,,,,,
"2020-12-25 05:00:00",13.4,29.39,47.85,,,219.7,5.914,0,17.54,,,,,,,,,,,,
"2020-12-25 04:00:00",13.39,28.16,49.86,,,222.2,14.27,4.193,20.61,,,,,,,,,,,,
"2020-12-25 03:00:00",13.39,30.55,64.43,,,231.7,20.9,14.95,28.72,,,,,,,,,,,,
"2020-12-25 02:00:00",13.39,30.48,61.78,,,235.2,27.3,18.87,34.38,,,,,,,,,,,,
"2020-12-25 01:00:00",13.38,30.06,54.27,,,229,27.58,20.89,34.73,,,,,,,,,,,,
"2020-12-25 00:00:00",13.37,30.73,37.29,,,227.2,24.7,19.15,29.91,,,,,,,,,,,,
"2020-12-24 23:00:00",13.37,31.34,31.21,,,227,21.53,15.65,27.39,,,,,,,,,,,,
"2020-12-24 22:00:00",13.37,32.2,29.99,,,218,17.23,9.22,27.18,,,,,,,,,,,,
"2020-12-24 21:00:00",13.36,31.34,26.01,,,215.4,10.6,6.079,20.75,,,,,,,,,,,,
"2020-12-24 20:00:00",13.36,29.26,34.71,,,219,16.23,7.337,25.43,,,,,,,,,,,,
"2020-12-24 19:00:00",13.36,33.11,26.01,,,238.2,24.33,16.98,33.26,,,,,,,,,,,,
"2020-12-24 18:00:00",13.34,32.44,28.7,,,238.9,24.29,17.54,31.79,,,,,,,,,,,,
"2020-12-24 17:00:00",13.32,32.19,27.75,,,236.2,25.18,18.51,30.81,,,,,,,,,,,,
"2020-12-24 16:00:00",13.31,31.94,24.58,,,239,27.24,18.17,36.05,,,,,,,,,,,,
"2020-12-24 15:00:00",13.31,33.22,22.07,,,240.2,27.05,20.75,34.44,,,,,,,,,,,,
"2020-12-24 14:00:00",13.32,34.2,20.14,,,244.5,29.27,21.8,37.8,,,,,,,,,,,,
"2020-12-24 13:00:00",13.28,34.75,17.35,,,251.4,29.21,22.85,36.33,,,,,,,,,,,,
"2020-12-24 12:00:00",13.28,36.83,16.2,,,253.3,29.88,21.73,39.82,,,,,,,,,,,,
"2020-12-24 11:00:00",13.31,37.15,15.52,,,246.3,27.07,19.84,34.24,,,,,,,,,,,,
"2020-12-24 10:00:00",13.37,38.68,18.81,,,240.9,23.86,15.51,30.54,,,,,,,,,,,,
"2020-12-24 09:00:00",13.34,40.02,11.11,,,243,22.17,13.28,30.26,,,,,,,,,,,,
"2020-12-24 08:00:00",13.36,39.23,11.99,,,246.3,23.57,15.86,30.33,,,,,,,,,,,,
"2020-12-24 07:00:00",13.36,36.96,9.88,,,255.5,24.09,16.07,31.37,,,,,,,,,,,,
"2020-12-24 06:00:00",13.37,36.41,10.32,,,243.5,21.29,15.93,28.02,,,,,,,,,,,,
"2020-12-24 05:00:00",13.37,36.23,11.92,,,237.5,18.15,12.09,23.97,,,,,,,,,,,,
"2020-12-24 04:00:00",13.37,37.51,11.11,,,233.5,19.55,11.88,23.97,,,,,,,,,,,,
"2020-12-24 03:00:00",13.37,36.96,11.51,,,242.7,14.42,5.031,21.66,,,,,,,,,,,,
"2020-12-24 02:00:00",13.37,36.23,12.5,,,242.8,11.85,4.961,22.08,,,,,,,,,,,,
"2020-12-24 01:00:00",13.37,36.96,10.87,,,252.6,16.05,7.756,26.06,,,,,,,,,,,,
"2020-12-24 00:00:00",13.37,34.52,15.52,,,214,12.51,1.607,29.63,,,,,,,,,,,,
"2020-12-23 23:00:00",13.37,32.07,16.03,,,226.8,11.71,5.73,22.29,,,,,,,,,,,,
"2020-12-23 22:00:00",13.36,33.72,13.38,,,205.3,10.84,0,22.57,,,,,,,,,,,,
"2020-12-23 21:00:00",13.36,33.79,9.65,,,219.4,8.68,0,22.71,,,,,,,,,,,,
"2020-12-23 20:00:00",13.36,33.72,10.53,,,220.7,9.75,0.07,25.23,,,,,,,,,,,,
"2020-12-23 19:00:00",13.36,33.36,12.5,,,211.2,8.17,0,26.9,,,,,,,,,,,,
"2020-12-23 18:00:00",13.36,34.4,10.12,,,222.8,6.329,0,14.95,,,,,,,,,,,,
"2020-12-23 17:00:00",13.37,34.95,10.7,,,200.7,5.466,0,18.31,,,,,,,,,,,,
"2020-12-23 16:00:00",13.4,35.25,10.83,,,211.5,1.064,0,8.87,,,,,,,,,,,,
"2020-12-23 15:00:00",13.38,36.54,4.721,,,201.9,2.345,0,9.71,,,,,,,,,,,,
"2020-12-23 14:00:00",13.37,37.02,5.128,,,189.5,1.278,0,12.65,,,,,,,,,,,,
"2020-12-23 13:00:00",13.37,35.68,1.596,,,193.8,0.076,0,4.402,,,,,,,,,,,,
"2020-12-23 12:00:00",13.39,35.07,4.517,,,161.9,0.107,0,3.145,,,,,,,,,,,,
"2020-12-23 11:00:00",13.43,38.87,12.3,,,236.1,0.17,0,3.984,,,,,,,,,,,,
"2020-12-23 10:00:00",13.47,38.44,11.04,,,110.3,0.617,0,7.129,,,,,,,,,,,,
"2020-12-23 09:00:00",13.46,29.7,5.605,,,47.72,1.341,0,6.639,,,,,,,,,,,,
"2020-12-23 08:00:00",13.43,29.58,10.05,,,102.7,10.45,2.167,17.47,,,,,,,,,,,,
"2020-12-23 07:00:00",13.43,28.97,9.24,,,206.2,16.48,11.6,22.22,,,,,,,,,,,,
"2020-12-23 06:00:00",13.44,30.37,5.265,,,206.2,16.93,10.34,24.39,,,,,,,,,,,,
"2020-12-23 05:00:00",13.44,29.21,7.677,,,206.2,19.7,10.41,24.04,,,,,,,,,,,,
"2020-12-23 04:00:00",13.44,30.62,7.303,,,206.2,20.09,14.33,24.18,,,,,,,,,,,,
"2020-12-23 03:00:00",13.44,30.68,8.29,,,206.2,14.44,8.39,21.04,,,,,,,,,,,,
"2020-12-23 02:00:00",13.44,30.19,10.09,,,206.2,6.232,0,12.79,,,,,,,,,,,,
"2020-12-23 01:00:00",13.43,22.85,13.79,,,206.2,0.619,0,5.032,,,,,,,,,,,,
"2020-12-23 00:00:00",13.43,20.1,21.37,,,206.2,0.45,0,3.774,,,,,,,,,,,,
"2020-12-22 23:00:00",13.42,23.34,13.35,,,206.2,0.269,0,3.424,,,,,,,,,,,,
"2020-12-22 22:00:00",13.41,24.38,12.47,,,206.2,0.681,0,3.634,,,,,,,,,,,,
"2020-12-22 21:00:00",13.4,24.32,19.46,,,206.2,4.059,0,9.5,,,,,,,,,,,,
"2020-12-22 20:00:00",13.39,19.42,44.32,,,206.2,3.754,0,13.56,,,,,,,,,,,,
"2020-12-22 19:00:00",13.37,22.96,23.88,,,206.3,10.52,3.773,16,,,,,,,,,,,,
"2020-12-22 18:00:00",13.35,22.05,35.18,,,206.3,13.01,8.11,16.42,,,,,,,,,,,,
"2020-12-22 17:00:00",13.32,22.65,60.72,,,206.2,9.01,5.519,13.34,,,,,,,,,,,,
"2020-12-22 16:00:00",13.29,21.61,83.5,,,206.2,6.461,0,14.32,,,,,,,,,,,,
"2020-12-22 15:00:00",13.28,21.49,90,,,206.2,8.56,4.96,12.99,,,,,,,,,,,,
"2020-12-22 14:00:00",13.28,19.16,91.7,,,206.3,9.64,5.799,14.88,,,,,,,,,,,,
"2020-12-22 13:00:00",13.31,17.03,93.4,,,206.3,10.34,4.123,15.44,,,,,,,,,,,,
"2020-12-22 12:00:00",13.36,16.73,93.3,,,206.2,12.13,7.756,17.4,,,,,,,,,,,,
"2020-12-22 11:00:00",13.41,16.8,94.2,,,206.2,15.33,10.83,19.5,,,,,,,,,,,,
"2020-12-22 10:00:00",13.44,16.49,93.9,,,206.2,16.93,13.14,21.39,,,,,,,,,,,,
"2020-12-22 09:00:00",13.49,14.54,92.7,,,206.2,17.51,13.28,21.46,,,,,,,,,,,,
"2020-12-22 08:00:00",13.49,14.48,93,,,206.2,15.77,11.95,22.71,,,,,,,,,,,,
"2020-12-22 07:00:00",13.49,14.72,92.9,,,206.2,15.59,9.78,22.37,,,,,,,,,,,,
"2020-12-22 06:00:00",13.49,14.54,93.2,,,206.2,16.64,11.04,21.18,,,,,,,,,,,,
"2020-12-22 05:00:00",13.48,14.97,93.4,,,206.2,16.63,11.04,21.46,,,,,,,,,,,,
"2020-12-22 04:00:00",13.48,14.97,93.7,,,206.2,17.44,11.18,22.78,,,,,,,,,,,,
"2020-12-22 03:00:00",13.47,14.36,93.3,,,206.2,18.78,11.81,26.21,,,,,,,,,,,,
"2020-12-22 02:00:00",13.46,13.93,93.2,,,206.2,20.37,14.19,28.3,,,,,,,,,,,,
"2020-12-22 01:00:00",13.45,13.74,93.5,,,206.2,19.32,12.93,28.65,,,,,,,,,,,,
"2020-12-22 00:00:00",13.43,13.87,92.9,,,206.2,17.27,12.09,25.79,,,,,,,,,,,,
"2020-12-21 23:00:00",13.41,14.78,94.3,,,206.2,18.48,10.83,26.14,,,,,,,,,,,,
